DBpedia16_URI	label
http://dbpedia.org/resource/1926_Princeton_Tigers_football_team	1926 Princeton Tigers football team
http://dbpedia.org/resource/2013_Miami_RedHawks_football_team	2013 Miami RedHawks football team
http://dbpedia.org/resource/2004_NC_State_Wolfpack_football_team	2004 NC State Wolfpack football team
http://dbpedia.org/resource/1953_The_Citadel_Bulldogs_football_team	1953 The Citadel Bulldogs football team
http://dbpedia.org/resource/2009_San_Jose_State_Spartans_football_team	2009 San Jose State Spartans football team
http://dbpedia.org/resource/Czech_Republic_women's_national_football_team	Czech Republic women's national football team
http://dbpedia.org/resource/Gabon_national_under-23_football_team	Gabon national under-23 football team
http://dbpedia.org/resource/Bulgaria_national_under-18_football_team	Bulgaria national under-18 football team
http://dbpedia.org/resource/2015_Penn_Quakers_football_team	2015 Penn Quakers football team
http://dbpedia.org/resource/1902_Minnesota_Golden_Gophers_football_team	1902 Minnesota Golden Gophers football team
http://dbpedia.org/resource/2014_Maryland_Terrapins_football_team	2014 Maryland Terrapins football team
http://dbpedia.org/resource/1989_Maryland_Terrapins_football_team	1989 Maryland Terrapins football team
http://dbpedia.org/resource/2014_Arkansas_State_Red_Wolves_football_team	2014 Arkansas State Red Wolves football team
http://dbpedia.org/resource/2009_Temple_Owls_football_team	2009 Temple Owls football team
http://dbpedia.org/resource/1933_Ohio_State_Buckeyes_football_team	1933 Ohio State Buckeyes football team
http://dbpedia.org/resource/1974_Florida_State_Seminoles_football_team	1974 Florida State Seminoles football team
http://dbpedia.org/resource/1904_Princeton_Tigers_football_team	1904 Princeton Tigers football team
http://dbpedia.org/resource/1988_Kansas_Jayhawks_football_team	1988 Kansas Jayhawks football team
http://dbpedia.org/resource/2002_Memphis_Tigers_football_team	2002 Memphis Tigers football team
http://dbpedia.org/resource/2008_SMU_Mustangs_football_team	2008 SMU Mustangs football team
http://dbpedia.org/resource/1997_UCLA_Bruins_football_team	1997 UCLA Bruins football team
http://dbpedia.org/resource/2012_Vanderbilt_Commodores_football_team	2012 Vanderbilt Commodores football team
http://dbpedia.org/resource/2012_Jacksonville_State_Gamecocks_football_team	2012 Jacksonville State Gamecocks football team
http://dbpedia.org/resource/1948_The_Citadel_Bulldogs_football_team	1948 The Citadel Bulldogs football team
http://dbpedia.org/resource/1930_Western_Illinois_Leathernecks_football_team	1930 Western Illinois Leathernecks football team
http://dbpedia.org/resource/1900_Princeton_Tigers_football_team	1900 Princeton Tigers football team
http://dbpedia.org/resource/1900_Minnesota_Golden_Gophers_football_team	1900 Minnesota Golden Gophers football team
http://dbpedia.org/resource/2012_Appalachian_State_Mountaineers_football_team	2012 Appalachian State Mountaineers football team
http://dbpedia.org/resource/2014_Oklahoma_Sooners_football_team	2014 Oklahoma Sooners football team
http://dbpedia.org/resource/1960_Auburn_Tigers_football_team	1960 Auburn Tigers football team
http://dbpedia.org/resource/Trinidad_and_Tobago_national_under-17_football_team	Trinidad and Tobago national under-17 football team
http://dbpedia.org/resource/1974_BYU_Cougars_football_team	1974 BYU Cougars football team
http://dbpedia.org/resource/1900_Stanford_football_team	1900 Stanford football team
http://dbpedia.org/resource/1939_Tennessee_Volunteers_football_team	1939 Tennessee Volunteers football team
http://dbpedia.org/resource/1957_Oklahoma_Sooners_football_team	1957 Oklahoma Sooners football team
http://dbpedia.org/resource/1994_Washington_Huskies_football_team	1994 Washington Huskies football team
http://dbpedia.org/resource/1996_Marshall_Thundering_Herd_football_team	1996 Marshall Thundering Herd football team
http://dbpedia.org/resource/1928_SMU_Mustangs_football_team	1928 SMU Mustangs football team
http://dbpedia.org/resource/1972_West_Virginia_Mountaineers_football_team	1972 West Virginia Mountaineers football team
http://dbpedia.org/resource/1997_Miami_Hurricanes_football_team	1997 Miami Hurricanes football team
http://dbpedia.org/resource/2006_Oklahoma_State_Cowboys_football_team	2006 Oklahoma State Cowboys football team
http://dbpedia.org/resource/1955_Wisconsin_Badgers_football_team	1955 Wisconsin Badgers football team
http://dbpedia.org/resource/1988_USC_Trojans_football_team	1988 USC Trojans football team
http://dbpedia.org/resource/2014_Dartmouth_Big_Green_football_team	2014 Dartmouth Big Green football team
http://dbpedia.org/resource/North_Korea_national_football_team	North Korea national football team
http://dbpedia.org/resource/2016_Alabama_Crimson_Tide_football_team	2016 Alabama Crimson Tide football team
http://dbpedia.org/resource/2015_Idaho_Vandals_football_team	2015 Idaho Vandals football team
http://dbpedia.org/resource/1910_Texas_A&M_Aggies_football_team	1910 Texas A&M Aggies football team
http://dbpedia.org/resource/2013_Bucknell_Bison_football_team	2013 Bucknell Bison football team
http://dbpedia.org/resource/1923_Tulane_Green_Wave_football_team	1923 Tulane Green Wave football team
http://dbpedia.org/resource/2013_Stephen_F._Austin_Lumberjacks_football_team	2013 Stephen F. Austin Lumberjacks football team
http://dbpedia.org/resource/1942_The_Citadel_Bulldogs_football_team	1942 The Citadel Bulldogs football team
http://dbpedia.org/resource/1920_Yale_Bulldogs_football_team	1920 Yale Bulldogs football team
http://dbpedia.org/resource/1978_Texas_Longhorns_football_team	1978 Texas Longhorns football team
http://dbpedia.org/resource/2002_Northwestern_Wildcats_football_team	2002 Northwestern Wildcats football team
http://dbpedia.org/resource/2012_Northern_Iowa_Panthers_football_team	2012 Northern Iowa Panthers football team
http://dbpedia.org/resource/2006_South_Korea_national_football_team_season	2006 South Korea national football team season
http://dbpedia.org/resource/1912_Auburn_Tigers_football_team	1912 Auburn Tigers football team
http://dbpedia.org/resource/1980_Oregon_Ducks_football_team	1980 Oregon Ducks football team
http://dbpedia.org/resource/2013_Penn_State_Nittany_Lions_football_team	2013 Penn State Nittany Lions football team
http://dbpedia.org/resource/1913_Vanderbilt_Commodores_football_team	1913 Vanderbilt Commodores football team
http://dbpedia.org/resource/Ivory_Coast_national_under-23_football_team__May_25,_2010__1	Ivory Coast national under-23 football team  May 25, 2010  1
http://dbpedia.org/resource/2012_North_Carolina_Tar_Heels_football_team	2012 North Carolina Tar Heels football team
http://dbpedia.org/resource/1976_UCLA_Bruins_football_team	1976 UCLA Bruins football team
http://dbpedia.org/resource/2014_Delaware_Fightin'_Blue_Hens_football_team	2014 Delaware Fightin' Blue Hens football team
http://dbpedia.org/resource/2009_Nevada_Wolf_Pack_football_team	2009 Nevada Wolf Pack football team
http://dbpedia.org/resource/1972_Minnesota_Golden_Gophers_football_team	1972 Minnesota Golden Gophers football team
http://dbpedia.org/resource/1895_Mississippi_A&M_Aggies_football_team	1895 Mississippi A&M Aggies football team
http://dbpedia.org/resource/2010_Saskatchewan_Huskies_football_team	2010 Saskatchewan Huskies football team
http://dbpedia.org/resource/2012_Houston_Cougars_football_team	2012 Houston Cougars football team
http://dbpedia.org/resource/1949_UMass_Redmen_football_team	1949 UMass Redmen football team
http://dbpedia.org/resource/2005_Baylor_Bears_football_team	2005 Baylor Bears football team
http://dbpedia.org/resource/Belgium_national_under-21_football_team	Belgium national under-21 football team
http://dbpedia.org/resource/2000_Fresno_State_Bulldogs_football_team	2000 Fresno State Bulldogs football team
http://dbpedia.org/resource/1892_Georgia_Bulldogs_football_team	1892 Georgia Bulldogs football team
http://dbpedia.org/resource/1968_UCLA_Bruins_football_team	1968 UCLA Bruins football team
http://dbpedia.org/resource/2010_Norfolk_State_Spartans_football_team	2010 Norfolk State Spartans football team
http://dbpedia.org/resource/1982_USC_Trojans_football_team	1982 USC Trojans football team
http://dbpedia.org/resource/2013_New_Mexico_Lobos_football_team	2013 New Mexico Lobos football team
http://dbpedia.org/resource/Lebanon_women's_national_football_team	Lebanon women's national football team
http://dbpedia.org/resource/2003_Ohio_Bobcats_football_team	2003 Ohio Bobcats football team
http://dbpedia.org/resource/1894_Nebraska_Bugeaters_football_team	1894 Nebraska Bugeaters football team
http://dbpedia.org/resource/1914_Harvard_Crimson_football_team	1914 Harvard Crimson football team
http://dbpedia.org/resource/1960_Florida_State_Seminoles_football_team	1960 Florida State Seminoles football team
http://dbpedia.org/resource/1976_Texas_Longhorns_football_team	1976 Texas Longhorns football team
http://dbpedia.org/resource/2013_Elon_Phoenix_football_team	2013 Elon Phoenix football team
http://dbpedia.org/resource/1951_Georgia_Tech_Yellow_Jackets_football_team	1951 Georgia Tech Yellow Jackets football team
http://dbpedia.org/resource/Georgia_national_under-21_football_team__17_November_2015__1	Georgia national under-21 football team  17 November 2015  1
http://dbpedia.org/resource/2004_Ole_Miss_Rebels_football_team	2004 Ole Miss Rebels football team
http://dbpedia.org/resource/1931_Iowa_Hawkeyes_football_team	1931 Iowa Hawkeyes football team
http://dbpedia.org/resource/1978_Iowa_Hawkeyes_football_team	1978 Iowa Hawkeyes football team
http://dbpedia.org/resource/2001_Miami_RedHawks_football_team	2001 Miami RedHawks football team
http://dbpedia.org/resource/1937_Washington_Huskies_football_team	1937 Washington Huskies football team
http://dbpedia.org/resource/2009_Wyoming_Cowboys_football_team	2009 Wyoming Cowboys football team
http://dbpedia.org/resource/1973_Tampa_Spartans_football_team	1973 Tampa Spartans football team
http://dbpedia.org/resource/1990_SMU_Mustangs_football_team	1990 SMU Mustangs football team
http://dbpedia.org/resource/2013_Southern_Miss_Golden_Eagles_football_team	2013 Southern Miss Golden Eagles football team
http://dbpedia.org/resource/2009_Army_Black_Knights_football_team	2009 Army Black Knights football team
http://dbpedia.org/resource/1972_Tampa_Spartans_football_team	1972 Tampa Spartans football team
http://dbpedia.org/resource/1979_Colorado_Buffaloes_football_team	1979 Colorado Buffaloes football team
http://dbpedia.org/resource/2004_Fresno_State_Bulldogs_football_team	2004 Fresno State Bulldogs football team
http://dbpedia.org/resource/1970_Wisconsin_Badgers_football_team	1970 Wisconsin Badgers football team
http://dbpedia.org/resource/1982_Richmond_Spiders_football_team	1982 Richmond Spiders football team
http://dbpedia.org/resource/2003_Southern_Miss_Golden_Eagles_football_team	2003 Southern Miss Golden Eagles football team
http://dbpedia.org/resource/1909_Texas_A&M_Aggies_football_team	1909 Texas A&M Aggies football team
http://dbpedia.org/resource/1959_Stanford_Indians_football_team	1959 Stanford Indians football team
http://dbpedia.org/resource/2013_Bryant_Bulldogs_football_team	2013 Bryant Bulldogs football team
http://dbpedia.org/resource/2002_Air_Force_Falcons_football_team	2002 Air Force Falcons football team
http://dbpedia.org/resource/Slovenia_national_under-19_football_team	Slovenia national under-19 football team
http://dbpedia.org/resource/1927_Vanderbilt_Commodores_football_team	1927 Vanderbilt Commodores football team
http://dbpedia.org/resource/1876_Yale_Bulldogs_football_team	1876 Yale Bulldogs football team
http://dbpedia.org/resource/1902_Massachusetts_Aggies_football_team	1902 Massachusetts Aggies football team
http://dbpedia.org/resource/2014_UTEP_Miners_football_team	2014 UTEP Miners football team
http://dbpedia.org/resource/Qatar_national_under-20_football_team	Qatar national under-20 football team
http://dbpedia.org/resource/Myanmar_national_under-20_football_team	Myanmar national under-20 football team
http://dbpedia.org/resource/1933_Massachusetts_State_Aggies_football_team	1933 Massachusetts State Aggies football team
http://dbpedia.org/resource/Ivory_Coast_national_under-23_football_team	Ivory Coast national under-23 football team
http://dbpedia.org/resource/2009_Utah_State_Aggies_football_team	2009 Utah State Aggies football team
http://dbpedia.org/resource/Oman_national_under-17_football_team	Oman national under-17 football team
http://dbpedia.org/resource/2014_University_of_North_Dakota_football_team	2014 University of North Dakota football team
http://dbpedia.org/resource/1873_Washington_and_Lee_Generals_football_team	1873 Washington and Lee Generals football team
http://dbpedia.org/resource/1996_West_Virginia_Mountaineers_football_team	1996 West Virginia Mountaineers football team
http://dbpedia.org/resource/2012_Savannah_State_Tigers_football_team	2012 Savannah State Tigers football team
http://dbpedia.org/resource/1993_Montana_Grizzlies_football_team	1993 Montana Grizzlies football team
http://dbpedia.org/resource/1932_Tennessee_Volunteers_football_team	1932 Tennessee Volunteers football team
http://dbpedia.org/resource/1979_Baylor_Bears_football_team	1979 Baylor Bears football team
http://dbpedia.org/resource/2010_Tennessee_Volunteers_football_team	2010 Tennessee Volunteers football team
http://dbpedia.org/resource/1927_NC_State_Wolfpack_football_team	1927 NC State Wolfpack football team
http://dbpedia.org/resource/Georgia_national_under-21_football_team__23_March_2016__1	Georgia national under-21 football team  23 March 2016  1
http://dbpedia.org/resource/1958_Syracuse_Orangemen_football_team	1958 Syracuse Orangemen football team
http://dbpedia.org/resource/2001_Toledo_Rockets_football_team	2001 Toledo Rockets football team
http://dbpedia.org/resource/1953_LSU_Tigers_football_team	1953 LSU Tigers football team
http://dbpedia.org/resource/2007_Lafayette_Leopards_football_team	2007 Lafayette Leopards football team
http://dbpedia.org/resource/1935_Washington_Huskies_football_team	1935 Washington Huskies football team
http://dbpedia.org/resource/1896_Yale_Bulldogs_football_team	1896 Yale Bulldogs football team
http://dbpedia.org/resource/1901_Tulane_Olive_and_Blue_football_team	1901 Tulane Olive and Blue football team
http://dbpedia.org/resource/1908_Auburn_Tigers_football_team	1908 Auburn Tigers football team
http://dbpedia.org/resource/2000_Nebraska_Cornhuskers_football_team	2000 Nebraska Cornhuskers football team
http://dbpedia.org/resource/2006_Virginia_Tech_Hokies_football_team	2006 Virginia Tech Hokies football team
http://dbpedia.org/resource/1938_Kansas_State_Wildcats_football_team	1938 Kansas State Wildcats football team
http://dbpedia.org/resource/1985_Northern_Illinois_Huskies_football_team	1985 Northern Illinois Huskies football team
http://dbpedia.org/resource/1999_Marshall_Thundering_Herd_football_team	1999 Marshall Thundering Herd football team
http://dbpedia.org/resource/1946_Northern_Illinois_State_Huskies_football_team	1946 Northern Illinois State Huskies football team
http://dbpedia.org/resource/2003_Northwestern_Wildcats_football_team	2003 Northwestern Wildcats football team
http://dbpedia.org/resource/1939_Tulane_Green_Wave_football_team	1939 Tulane Green Wave football team
http://dbpedia.org/resource/2010_Arkansas_State_Red_Wolves_football_team	2010 Arkansas State Red Wolves football team
http://dbpedia.org/resource/1973_Iowa_Hawkeyes_football_team	1973 Iowa Hawkeyes football team
http://dbpedia.org/resource/1893_Tennessee_Volunteers_football_team	1893 Tennessee Volunteers football team
http://dbpedia.org/resource/1902_Harvard_Crimson_football_team	1902 Harvard Crimson football team
http://dbpedia.org/resource/2008_Penn_Quakers_football_team	2008 Penn Quakers football team
http://dbpedia.org/resource/1915_Yale_Bulldogs_football_team	1915 Yale Bulldogs football team
http://dbpedia.org/resource/1969_Wyoming_Cowboys_football_team	1969 Wyoming Cowboys football team
http://dbpedia.org/resource/1923_Oklahoma_Sooners_football_team	1923 Oklahoma Sooners football team
http://dbpedia.org/resource/1945_LSU_Tigers_football_team	1945 LSU Tigers football team
http://dbpedia.org/resource/Georgia_national_under-21_football_team__13_October_2015__1	Georgia national under-21 football team  13 October 2015  1
http://dbpedia.org/resource/1992_Auburn_Tigers_football_team	1992 Auburn Tigers football team
http://dbpedia.org/resource/1984_California_Golden_Bears_football_team	1984 California Golden Bears football team
http://dbpedia.org/resource/2003_UNLV_Rebels_football_team	2003 UNLV Rebels football team
http://dbpedia.org/resource/1905_Iowa_Hawkeyes_football_team	1905 Iowa Hawkeyes football team
http://dbpedia.org/resource/1983_Oregon_State_Beavers_football_team	1983 Oregon State Beavers football team
http://dbpedia.org/resource/1916_Minnesota_Golden_Gophers_football_team	1916 Minnesota Golden Gophers football team
http://dbpedia.org/resource/1952_Clemson_Tigers_football_team	1952 Clemson Tigers football team
http://dbpedia.org/resource/1994_Minnesota_Golden_Gophers_football_team	1994 Minnesota Golden Gophers football team
http://dbpedia.org/resource/2001_Ohio_Bobcats_football_team	2001 Ohio Bobcats football team
http://dbpedia.org/resource/1926_Iowa_Hawkeyes_football_team	1926 Iowa Hawkeyes football team
http://dbpedia.org/resource/1989_UMass_Minutemen_football_team	1989 UMass Minutemen football team
http://dbpedia.org/resource/Tanzania_women's_national_football_team	Tanzania women's national football team
http://dbpedia.org/resource/2004_TCU_Horned_Frogs_football_team	2004 TCU Horned Frogs football team
http://dbpedia.org/resource/1913_Iowa_Hawkeyes_football_team	1913 Iowa Hawkeyes football team
http://dbpedia.org/resource/2013_Wyoming_Cowboys_football_team	2013 Wyoming Cowboys football team
http://dbpedia.org/resource/1901_Massachusetts_Aggies_football_team	1901 Massachusetts Aggies football team
http://dbpedia.org/resource/2003_San_Diego_State_Aztecs_football_team	2003 San Diego State Aztecs football team
http://dbpedia.org/resource/1980_Baylor_Bears_football_team	1980 Baylor Bears football team
http://dbpedia.org/resource/Azerbaijan_national_under-19_football_team	Azerbaijan national under-19 football team
http://dbpedia.org/resource/1911_Carlisle_Indians_football_team	1911 Carlisle Indians football team
http://dbpedia.org/resource/2013_Howard_Bison_football_team	2013 Howard Bison football team
http://dbpedia.org/resource/2004_Lafayette_Leopards_football_team	2004 Lafayette Leopards football team
http://dbpedia.org/resource/2015_Houston_Baptist_Huskies_football_team	2015 Houston Baptist Huskies football team
http://dbpedia.org/resource/2014_Texas_Tech_Red_Raiders_football_team	2014 Texas Tech Red Raiders football team
http://dbpedia.org/resource/Ellan_Vannin_football_team__30_December_2014__1	Ellan Vannin football team  30 December 2014  1
http://dbpedia.org/resource/2013_Colgate_Raiders_football_team	2013 Colgate Raiders football team
http://dbpedia.org/resource/2014_Rice_Owls_football_team	2014 Rice Owls football team
http://dbpedia.org/resource/2015_Northwestern_State_Demons_football_team	2015 Northwestern State Demons football team
http://dbpedia.org/resource/2008_Toledo_Rockets_football_team	2008 Toledo Rockets football team
http://dbpedia.org/resource/1957_Washington_Huskies_football_team	1957 Washington Huskies football team
http://dbpedia.org/resource/1949_Clemson_Tigers_football_team	1949 Clemson Tigers football team
http://dbpedia.org/resource/1999_Washington_Huskies_football_team	1999 Washington Huskies football team
http://dbpedia.org/resource/Netherlands_women's_national_football_team	Netherlands women's national football team
http://dbpedia.org/resource/1997_South_Carolina_Gamecocks_football_team	1997 South Carolina Gamecocks football team
http://dbpedia.org/resource/1969_Washington_Huskies_football_team	1969 Washington Huskies football team
http://dbpedia.org/resource/1972_Texas_Longhorns_football_team	1972 Texas Longhorns football team
http://dbpedia.org/resource/1975_Iowa_Hawkeyes_football_team	1975 Iowa Hawkeyes football team
http://dbpedia.org/resource/1968_The_Citadel_Bulldogs_football_team	1968 The Citadel Bulldogs football team
http://dbpedia.org/resource/1930_Stanford_football_team	1930 Stanford football team
http://dbpedia.org/resource/1933_Iowa_Hawkeyes_football_team	1933 Iowa Hawkeyes football team
http://dbpedia.org/resource/1951_LSU_Tigers_football_team	1951 LSU Tigers football team
http://dbpedia.org/resource/Ellan_Vannin_football_team__8_June_2014__1	Ellan Vannin football team  8 June 2014  1
http://dbpedia.org/resource/China_women's_national_under-17_football_team	China women's national under-17 football team
http://dbpedia.org/resource/1976_Oklahoma_Sooners_football_team	1976 Oklahoma Sooners football team
http://dbpedia.org/resource/2000_Arizona_Wildcats_football_team	2000 Arizona Wildcats football team
http://dbpedia.org/resource/1975_Kansas_State_Wildcats_football_team	1975 Kansas State Wildcats football team
http://dbpedia.org/resource/Odisha_women's_football_team__Sasmita_Malik__1	Odisha women's football team  Sasmita Malik  1
http://dbpedia.org/resource/2009_Air_Force_Falcons_football_team	2009 Air Force Falcons football team
http://dbpedia.org/resource/2013_NC_State_Wolfpack_football_team	2013 NC State Wolfpack football team
http://dbpedia.org/resource/2007_East_Carolina_Pirates_football_team	2007 East Carolina Pirates football team
http://dbpedia.org/resource/2013_Maryland_Terrapins_football_team	2013 Maryland Terrapins football team
http://dbpedia.org/resource/1924_Wisconsin_Badgers_football_team	1924 Wisconsin Badgers football team
http://dbpedia.org/resource/1943_Clemson_Tigers_football_team	1943 Clemson Tigers football team
http://dbpedia.org/resource/1902_Princeton_Tigers_football_team	1902 Princeton Tigers football team
http://dbpedia.org/resource/2012_Navy_Midshipmen_football_team	2012 Navy Midshipmen football team
http://dbpedia.org/resource/Laos_national_under-17_football_team	Laos national under-17 football team
http://dbpedia.org/resource/2000_California_Golden_Bears_football_team	2000 California Golden Bears football team
http://dbpedia.org/resource/2011_Northern_Iowa_Panthers_football_team	2011 Northern Iowa Panthers football team
http://dbpedia.org/resource/2008_South_Korea_national_football_team_season	2008 South Korea national football team season
http://dbpedia.org/resource/1900_Texas_A&M_Aggies_football_team	1900 Texas A&M Aggies football team
http://dbpedia.org/resource/2008_Arkansas_State_Red_Wolves_football_team	2008 Arkansas State Red Wolves football team
http://dbpedia.org/resource/1958_Wisconsin_Badgers_football_team	1958 Wisconsin Badgers football team
http://dbpedia.org/resource/2010_Southeast_Missouri_State_Redhawks_football_team	2010 Southeast Missouri State Redhawks football team
http://dbpedia.org/resource/Lithuania_national_under-21_football_team	Lithuania national under-21 football team
http://dbpedia.org/resource/1914_Texas_A&M_Aggies_football_team	1914 Texas A&M Aggies football team
http://dbpedia.org/resource/2015_Minnesota_Golden_Gophers_football_team	2015 Minnesota Golden Gophers football team
http://dbpedia.org/resource/2007_South_Korea_national_football_team_season	2007 South Korea national football team season
http://dbpedia.org/resource/1883_Massachusetts_Aggies_football_team	1883 Massachusetts Aggies football team
http://dbpedia.org/resource/2000_BYU_Cougars_football_team	2000 BYU Cougars football team
http://dbpedia.org/resource/Andorra_national_under-17_football_team	Andorra national under-17 football team
http://dbpedia.org/resource/1950_Georgia_Tech_Yellow_Jackets_football_team	1950 Georgia Tech Yellow Jackets football team
http://dbpedia.org/resource/1990_West_Virginia_Mountaineers_football_team	1990 West Virginia Mountaineers football team
http://dbpedia.org/resource/1999_Texas_Longhorns_football_team	1999 Texas Longhorns football team
http://dbpedia.org/resource/Egypt_national_under-20_football_team	Egypt national under-20 football team
http://dbpedia.org/resource/1917_Vanderbilt_Commodores_football_team	1917 Vanderbilt Commodores football team
http://dbpedia.org/resource/1904_Iowa_Hawkeyes_football_team	1904 Iowa Hawkeyes football team
http://dbpedia.org/resource/1899_North_Carolina_Tar_Heels_football_team	1899 North Carolina Tar Heels football team
http://dbpedia.org/resource/1944_Clemson_Tigers_football_team	1944 Clemson Tigers football team
http://dbpedia.org/resource/1891_Illinois_Fighting_Illini_football_team	1891 Illinois Fighting Illini football team
http://dbpedia.org/resource/1924_Iowa_Hawkeyes_football_team	1924 Iowa Hawkeyes football team
http://dbpedia.org/resource/2013_WKU_Hilltoppers_football_team	2013 WKU Hilltoppers football team
http://dbpedia.org/resource/1996_Mississippi_State_Bulldogs_football_team	1996 Mississippi State Bulldogs football team
http://dbpedia.org/resource/1960_LSU_Tigers_football_team	1960 LSU Tigers football team
http://dbpedia.org/resource/1999_Toledo_Rockets_football_team	1999 Toledo Rockets football team
http://dbpedia.org/resource/2013_North_Carolina_A&T_Aggies_football_team	2013 North Carolina A&T Aggies football team
http://dbpedia.org/resource/1968_Purdue_Boilermakers_football_team	1968 Purdue Boilermakers football team
http://dbpedia.org/resource/1948_Northern_Illinois_State_Huskies_football_team	1948 Northern Illinois State Huskies football team
http://dbpedia.org/resource/2012_Texas_Tech_Red_Raiders_football_team	2012 Texas Tech Red Raiders football team
http://dbpedia.org/resource/2008_Norfolk_State_Spartans_football_team	2008 Norfolk State Spartans football team
http://dbpedia.org/resource/2008_Georgia_Bulldogs_football_team	2008 Georgia Bulldogs football team
http://dbpedia.org/resource/1947_Iowa_Hawkeyes_football_team	1947 Iowa Hawkeyes football team
http://dbpedia.org/resource/1994_Virginia_Tech_Hokies_football_team	1994 Virginia Tech Hokies football team
http://dbpedia.org/resource/2002_South_Carolina_Gamecocks_football_team	2002 South Carolina Gamecocks football team
http://dbpedia.org/resource/1992_Iowa_State_Cyclones_football_team	1992 Iowa State Cyclones football team
http://dbpedia.org/resource/2013_Kent_State_Golden_Flashes_football_team	2013 Kent State Golden Flashes football team
