DBpedia16_URI	label
http://dbpedia.org/resource/The_NPD_Group	The NPD Group
http://dbpedia.org/resource/FileMaker_Inc.	FileMaker Inc.
http://dbpedia.org/resource/Metacritic	Metacritic
http://dbpedia.org/resource/Rock_Band_(video_game)	Rock Band (video game)
http://dbpedia.org/resource/Hackers_(film)	Hackers (film)
http://dbpedia.org/resource/James_Coburn	James Coburn
http://dbpedia.org/resource/Guy_Ritchie	Guy Ritchie
http://dbpedia.org/resource/NBCUniversal	NBCUniversal
http://dbpedia.org/resource/Robert_Redford	Robert Redford
http://dbpedia.org/resource/Federal_Trade_Commission	Federal Trade Commission
http://dbpedia.org/resource/Bruce_Springsteen	Bruce Springsteen
http://dbpedia.org/resource/Meudon	Meudon
http://dbpedia.org/resource/Chip_Taylor	Chip Taylor
http://dbpedia.org/resource/Nielsen_ratings	Nielsen ratings
http://dbpedia.org/resource/Ed_Fries	Ed Fries
http://dbpedia.org/resource/American_Broadcasting_Company	American Broadcasting Company
http://dbpedia.org/resource/Northrop_Corporation	Northrop Corporation
http://dbpedia.org/resource/Malibu,_California	Malibu, California
http://dbpedia.org/resource/David_Chase	David Chase
http://dbpedia.org/resource/Frank_Lovece	Frank Lovece
http://dbpedia.org/resource/Android_(operating_system)	Android (operating system)
http://dbpedia.org/resource/Plan_B_Entertainment	Plan B Entertainment
http://dbpedia.org/resource/Los_Angeles	Los Angeles
http://dbpedia.org/resource/The_New_York_Times	The New York Times
http://dbpedia.org/resource/Harvard_University	Harvard University
http://dbpedia.org/resource/Tom_Cruise	Tom Cruise
http://dbpedia.org/resource/DirectDraw	DirectDraw
http://dbpedia.org/resource/Woke_Up_This_Morning	Woke Up This Morning
http://dbpedia.org/resource/Internet_Explorer	Internet Explorer
http://dbpedia.org/resource/H._P._Lovecraft	H. P. Lovecraft
http://dbpedia.org/resource/Pakistan	Pakistan
http://dbpedia.org/resource/Courteney_Cox	Courteney Cox
http://dbpedia.org/resource/RedOctane	RedOctane
http://dbpedia.org/resource/Japan	Japan
http://dbpedia.org/resource/CNN	CNN
http://dbpedia.org/resource/Quake_II	Quake II
http://dbpedia.org/resource/3D_Realms	3D Realms
http://dbpedia.org/resource/Myanmar	Myanmar
http://dbpedia.org/resource/PlayStation_3	PlayStation 3
http://dbpedia.org/resource/Grand_Theft_Auto	Grand Theft Auto
http://dbpedia.org/resource/Soul_Food_(TV_series)	Soul Food (TV series)
http://dbpedia.org/resource/AmeriCares	AmeriCares
http://dbpedia.org/resource/Todd_London	Todd London
http://dbpedia.org/resource/Live_Earth	Live Earth
http://dbpedia.org/resource/Fight_Club	Fight Club
http://dbpedia.org/resource/Guy_Kawasaki	Guy Kawasaki
http://dbpedia.org/resource/Google	Google
http://dbpedia.org/resource/Chuck_Norris_facts	Chuck Norris facts
http://dbpedia.org/resource/Futurama_(New_York_World's_Fair)	Futurama (New York World's Fair)
http://dbpedia.org/resource/David_Fincher	David Fincher
http://dbpedia.org/resource/The_Sopranos	The Sopranos
http://dbpedia.org/resource/Emmy_Award	Emmy Award
http://dbpedia.org/resource/Microsoft_Windows	Microsoft Windows
http://dbpedia.org/resource/Johnny_Depp	Johnny Depp
http://dbpedia.org/resource/Frank_Lupo	Frank Lupo
http://dbpedia.org/resource/National_Security_Agency	National Security Agency
http://dbpedia.org/resource/Pac-Man	Pac-Man
http://dbpedia.org/resource/Karl_Lagerfeld	Karl Lagerfeld
http://dbpedia.org/resource/Tomb_Raider_(video_game)	Tomb Raider (video game)
http://dbpedia.org/resource/Quake_(video_game)	Quake (video game)
http://dbpedia.org/resource/Inception	Inception
http://dbpedia.org/resource/Lance_LeGault	Lance LeGault
http://dbpedia.org/resource/Timothy_Gibbs	Timothy Gibbs
http://dbpedia.org/resource/Ridley_Scott	Ridley Scott
http://dbpedia.org/resource/Illuminati	Illuminati
http://dbpedia.org/resource/IBM_DB2	IBM DB2
http://dbpedia.org/resource/Isaac_Newton	Isaac Newton
http://dbpedia.org/resource/Jennifer_Aniston	Jennifer Aniston
http://dbpedia.org/resource/2005_Kashmir_earthquake	2005 Kashmir earthquake
http://dbpedia.org/resource/Statue_of_Liberty	Statue of Liberty
http://dbpedia.org/resource/Xbox_360	Xbox 360
http://dbpedia.org/resource/Jon_Voight	Jon Voight
http://dbpedia.org/resource/RJD2	RJD2
http://dbpedia.org/resource/Mozambique	Mozambique
http://dbpedia.org/resource/Frequency_(video_game)	Frequency (video game)
http://dbpedia.org/resource/Eastern_Europe	Eastern Europe
http://dbpedia.org/resource/Columbia_Pictures	Columbia Pictures
http://dbpedia.org/resource/Lee_Strasberg	Lee Strasberg
http://dbpedia.org/resource/John_Woo	John Woo
http://dbpedia.org/resource/Linux	Linux
http://dbpedia.org/resource/Yahoo!	Yahoo!
http://dbpedia.org/resource/Edwin_Black	Edwin Black
http://dbpedia.org/resource/Richard_Yates_(novelist)	Richard Yates (novelist)
http://dbpedia.org/resource/James_McCaffrey	James McCaffrey
http://dbpedia.org/resource/Vint_Cerf	Vint Cerf
http://dbpedia.org/resource/Keswick,_Cumbria	Keswick, Cumbria
http://dbpedia.org/resource/IBM	IBM
http://dbpedia.org/resource/Mac_Pro	Mac Pro
http://dbpedia.org/resource/Times_Square	Times Square
http://dbpedia.org/resource/Jack_Sparrow	Jack Sparrow
http://dbpedia.org/resource/David_Duchovny	David Duchovny
http://dbpedia.org/resource/Kevin_Cloud	Kevin Cloud
http://dbpedia.org/resource/Sam_Lake	Sam Lake
http://dbpedia.org/resource/People_(magazine)	People (magazine)
http://dbpedia.org/resource/John_Romero	John Romero
http://dbpedia.org/resource/Thomas_Watson_Jr.	Thomas Watson Jr.
http://dbpedia.org/resource/Satriale's_Pork_Store	Satriale's Pork Store
http://dbpedia.org/resource/Greenpeace	Greenpeace
http://dbpedia.org/resource/Into_the_Great_Wide_Open_(song)	Into the Great Wide Open (song)
http://dbpedia.org/resource/Palisades,_New_York	Palisades, New York
http://dbpedia.org/resource/Oasis_(band)	Oasis (band)
http://dbpedia.org/resource/Bar_Refaeli	Bar Refaeli
http://dbpedia.org/resource/FARC	FARC
http://dbpedia.org/resource/PlayStation_2	PlayStation 2
http://dbpedia.org/resource/Missing_in_Action_(film)	Missing in Action (film)
http://dbpedia.org/resource/Big_Pussy_Bonpensiero	Big Pussy Bonpensiero
http://dbpedia.org/resource/Sega_Saturn	Sega Saturn
http://dbpedia.org/resource/David_Carbonara	David Carbonara
http://dbpedia.org/resource/Sesame_Street	Sesame Street
http://dbpedia.org/resource/Alan_Taylor_(director)	Alan Taylor (director)
http://dbpedia.org/resource/Nielsen_Media_Research	Nielsen Media Research
http://dbpedia.org/resource/The_Magnificent_Seven	The Magnificent Seven
http://dbpedia.org/resource/Remedy_Entertainment	Remedy Entertainment
http://dbpedia.org/resource/Sierra_Entertainment	Sierra Entertainment
http://dbpedia.org/resource/Warren_Spector	Warren Spector
http://dbpedia.org/resource/Cell_(microprocessor)	Cell (microprocessor)
http://dbpedia.org/resource/Nobel_Prize	Nobel Prize
http://dbpedia.org/resource/Chicago_Sun-Times	Chicago Sun-Times
http://dbpedia.org/resource/Bruce_Almighty	Bruce Almighty
http://dbpedia.org/resource/Magnum,_P.I.	Magnum, P.I.
http://dbpedia.org/resource/CompuServe	CompuServe
http://dbpedia.org/resource/Walker,_Texas_Ranger	Walker, Texas Ranger
http://dbpedia.org/resource/Xbox	Xbox
http://dbpedia.org/resource/Ron_Popeil	Ron Popeil
http://dbpedia.org/resource/Omar_Little	Omar Little
http://dbpedia.org/resource/Chuck_Norris	Chuck Norris
http://dbpedia.org/resource/WaveGroup_Sound	WaveGroup Sound
http://dbpedia.org/resource/Hulk_Hogan	Hulk Hogan
http://dbpedia.org/resource/Bradford	Bradford
http://dbpedia.org/resource/Seven_(1995_film)	Seven (1995 film)
http://dbpedia.org/resource/The_Diamond_Age	The Diamond Age
http://dbpedia.org/resource/Rachel_Green	Rachel Green
http://dbpedia.org/resource/Ryan,_Oklahoma	Ryan, Oklahoma
http://dbpedia.org/resource/Blake_Leyh	Blake Leyh
http://dbpedia.org/resource/Samuel_J._Palmisano	Samuel J. Palmisano
http://dbpedia.org/resource/National_Medal_of_Science	National Medal of Science
http://dbpedia.org/resource/Chun_Kuk_Do	Chun Kuk Do
http://dbpedia.org/resource/American_Film_Institute	American Film Institute
http://dbpedia.org/resource/Grand_Theft_Auto_III	Grand Theft Auto III
http://dbpedia.org/resource/Rockstar_Games	Rockstar Games
http://dbpedia.org/resource/New_York_Stock_Exchange	New York Stock Exchange
http://dbpedia.org/resource/Battambang	Battambang
http://dbpedia.org/resource/Matthew_Weiner	Matthew Weiner
http://dbpedia.org/resource/Donnie_Brasco_(film)	Donnie Brasco (film)
http://dbpedia.org/resource/Infinite_Loop_(street)	Infinite Loop (street)
http://dbpedia.org/resource/Microsoft	Microsoft
http://dbpedia.org/resource/University_of_Missouri	University of Missouri
http://dbpedia.org/resource/Maria_Klawe	Maria Klawe
http://dbpedia.org/resource/Google_Maps	Google Maps
http://dbpedia.org/resource/Ion_Storm	Ion Storm
http://dbpedia.org/resource/Futurama	Futurama
http://dbpedia.org/resource/Guitar_Hero_(video_game)	Guitar Hero (video game)
http://dbpedia.org/resource/ONE_Campaign	ONE Campaign
http://dbpedia.org/resource/Entertainment_Weekly	Entertainment Weekly
http://dbpedia.org/resource/Hewlett-Packard	Hewlett-Packard
http://dbpedia.org/resource/Andy_Bechtolsheim	Andy Bechtolsheim
http://dbpedia.org/resource/Quake_engine	Quake engine
http://dbpedia.org/resource/New_York_City	New York City
http://dbpedia.org/resource/Usenet	Usenet
http://dbpedia.org/resource/Eidos_Interactive	Eidos Interactive
http://dbpedia.org/resource/Mickey_Spillane	Mickey Spillane
http://dbpedia.org/resource/The_Problem_with_Popplers	The Problem with Popplers
http://dbpedia.org/resource/Tate_Donovan	Tate Donovan
http://dbpedia.org/resource/Idris_Elba	Idris Elba
http://dbpedia.org/resource/Nintendo	Nintendo
http://dbpedia.org/resource/Ben_Kingsley	Ben Kingsley
http://dbpedia.org/resource/List_of_Game_of_the_Year_awards	List of Game of the Year awards
http://dbpedia.org/resource/Hong_Kong	Hong Kong
http://dbpedia.org/resource/Marcus_Henderson	Marcus Henderson
http://dbpedia.org/resource/Dean_Martin	Dean Martin
http://dbpedia.org/resource/Lara_Croft	Lara Croft
http://dbpedia.org/resource/John_Carmack	John Carmack
http://dbpedia.org/resource/Smoke_on_the_Water	Smoke on the Water
http://dbpedia.org/resource/Body_of_Lies_(novel)	Body of Lies (novel)
http://dbpedia.org/resource/Swakopmund	Swakopmund
http://dbpedia.org/resource/Bing	Bing
http://dbpedia.org/resource/Myspace	Myspace
http://dbpedia.org/resource/Larry_Page	Larry Page
http://dbpedia.org/resource/Alan_Turing	Alan Turing
http://dbpedia.org/resource/Franz_Ferdinand_(band)	Franz Ferdinand (band)
http://dbpedia.org/resource/South_Park	South Park
http://dbpedia.org/resource/Technology_&_Engineering_Emmy_Award	Technology & Engineering Emmy Award
http://dbpedia.org/resource/The_Corner	The Corner
http://dbpedia.org/resource/Dustin_Moskovitz	Dustin Moskovitz
http://dbpedia.org/resource/Steven_Spielberg	Steven Spielberg
http://dbpedia.org/resource/Reg_E._Cathey	Reg E. Cathey
http://dbpedia.org/resource/Aaron_Norris	Aaron Norris
http://dbpedia.org/resource/Klingon_language	Klingon language
http://dbpedia.org/resource/Dehomag	Dehomag
http://dbpedia.org/resource/Jensen!	Jensen!
http://dbpedia.org/resource/Kristin_Gore	Kristin Gore
http://dbpedia.org/resource/QuakeC	QuakeC
http://dbpedia.org/resource/Ragnarök	Ragnarök
http://dbpedia.org/resource/Nyko	Nyko
http://dbpedia.org/resource/OpenGL	OpenGL
http://dbpedia.org/resource/Long_Beach,_California	Long Beach, California
http://dbpedia.org/resource/Shawnee,_Oklahoma	Shawnee, Oklahoma
http://dbpedia.org/resource/Hod_HaSharon	Hod HaSharon
http://dbpedia.org/resource/Silicon_Valley	Silicon Valley
http://dbpedia.org/resource/Jimmy_McNulty	Jimmy McNulty
http://dbpedia.org/resource/Mad_Men	Mad Men
http://dbpedia.org/resource/NBC	NBC
http://dbpedia.org/resource/System_Shock	System Shock
http://dbpedia.org/resource/Liberty_University	Liberty University
http://dbpedia.org/resource/Service-oriented_architecture	Service-oriented architecture
http://dbpedia.org/resource/The_IT_Crowd	The IT Crowd
http://dbpedia.org/resource/Max_Payne	Max Payne
http://dbpedia.org/resource/Herman_Hollerith	Herman Hollerith
http://dbpedia.org/resource/John_Malkovich	John Malkovich
http://dbpedia.org/resource/Edward_Scissorhands	Edward Scissorhands
http://dbpedia.org/resource/Trent_Reznor	Trent Reznor
http://dbpedia.org/resource/Golden_Globe_Award_for_Best_Actor_-_Motion_Picture_Drama	Golden Globe Award for Best Actor - Motion Picture Drama
http://dbpedia.org/resource/Sears	Sears
http://dbpedia.org/resource/Edinburgh	Edinburgh
http://dbpedia.org/resource/Deus_Ex	Deus Ex
http://dbpedia.org/resource/Alexander_Brandon	Alexander Brandon
http://dbpedia.org/resource/Zakk_Wylde	Zakk Wylde
http://dbpedia.org/resource/Al_Pacino	Al Pacino
http://dbpedia.org/resource/United_States_Environmental_Protection_Agency	United States Environmental Protection Agency
http://dbpedia.org/resource/Konami	Konami
http://dbpedia.org/resource/Ginza	Ginza
http://dbpedia.org/resource/Furio_Giunta	Furio Giunta
http://dbpedia.org/resource/Roger_Ebert	Roger Ebert
http://dbpedia.org/resource/New_York_City_Subway	New York City Subway
http://dbpedia.org/resource/Robert_F._Colesberry	Robert F. Colesberry
http://dbpedia.org/resource/Sudan	Sudan
http://dbpedia.org/resource/David_X._Cohen	David X. Cohen
http://dbpedia.org/resource/Merriam-Webster	Merriam-Webster
http://dbpedia.org/resource/Gravity's_Rainbow	Gravity's Rainbow
http://dbpedia.org/resource/IBM_Personal_Computer	IBM Personal Computer
http://dbpedia.org/resource/Latin	Latin
http://dbpedia.org/resource/Super_Bowl_XVII	Super Bowl XVII
http://dbpedia.org/resource/Frank_O'Hara	Frank O'Hara
http://dbpedia.org/resource/Googie_architecture	Googie architecture
http://dbpedia.org/resource/DJ_Premier	DJ Premier
http://dbpedia.org/resource/Scottsdale,_Arizona	Scottsdale, Arizona
http://dbpedia.org/resource/Shub-Niggurath	Shub-Niggurath
http://dbpedia.org/resource/Frank_Abagnale	Frank Abagnale
http://dbpedia.org/resource/Gulf_War	Gulf War
http://dbpedia.org/resource/Kärtsy_Hatakka	Kärtsy Hatakka
http://dbpedia.org/resource/MTV	MTV
http://dbpedia.org/resource/Rockstar_Games_Social_Club	Rockstar Games Social Club
http://dbpedia.org/resource/Francis_Ford_Coppola	Francis Ford Coppola
http://dbpedia.org/resource/Angelina_Jolie	Angelina Jolie
http://dbpedia.org/resource/Golden_Joystick_Award	Golden Joystick Award
http://dbpedia.org/resource/20th_Century_Fox	20th Century Fox
http://dbpedia.org/resource/Tobey_Maguire	Tobey Maguire
http://dbpedia.org/resource/Toronto_Star	Toronto Star
http://dbpedia.org/resource/Shea_Stadium	Shea Stadium
http://dbpedia.org/resource/The_Wire	The Wire
http://dbpedia.org/resource/Philip_J._Fry	Philip J. Fry
http://dbpedia.org/resource/Howling_Mad_Murdock	Howling Mad Murdock
http://dbpedia.org/resource/Mountain_View,_California	Mountain View, California
http://dbpedia.org/resource/Melissa_Etheridge	Melissa Etheridge
http://dbpedia.org/resource/Redmond,_Washington	Redmond, Washington
http://dbpedia.org/resource/Office_Space	Office Space
http://dbpedia.org/resource/Kate_Moss	Kate Moss
http://dbpedia.org/resource/The_Bahamas	The Bahamas
http://dbpedia.org/resource/Saint-Tropez	Saint-Tropez
http://dbpedia.org/resource/Friends	Friends
http://dbpedia.org/resource/Salon_(website)	Salon (website)
http://dbpedia.org/resource/United_Nations	United Nations
http://dbpedia.org/resource/Beretta_92	Beretta 92
http://dbpedia.org/resource/United_States_Air_Force	United States Air Force
http://dbpedia.org/resource/Matt_Groening	Matt Groening
http://dbpedia.org/resource/Brooklyn_Bridge	Brooklyn Bridge
http://dbpedia.org/resource/Jordan	Jordan
http://dbpedia.org/resource/Volkswagen_Beetle	Volkswagen Beetle
http://dbpedia.org/resource/The_Social_Network	The Social Network
http://dbpedia.org/resource/Tony_Soprano	Tony Soprano
http://dbpedia.org/resource/LiveJournal	LiveJournal
http://dbpedia.org/resource/Sophos	Sophos
http://dbpedia.org/resource/SPARC	SPARC
http://dbpedia.org/resource/Take-Two_Interactive	Take-Two Interactive
http://dbpedia.org/resource/Red_Annihilation	Red Annihilation
http://dbpedia.org/resource/Jonathan_Ive	Jonathan Ive
http://dbpedia.org/resource/Steam_(software)	Steam (software)
http://dbpedia.org/resource/Osan_Air_Base	Osan Air Base
http://dbpedia.org/resource/Steve_Buscemi	Steve Buscemi
http://dbpedia.org/resource/Cornelia_Wallace	Cornelia Wallace
http://dbpedia.org/resource/Germany	Germany
http://dbpedia.org/resource/Robert_Ehrlich_(businessman)	Robert Ehrlich (businessman)
http://dbpedia.org/resource/European_Commission	European Commission
http://dbpedia.org/resource/The_Mirage	The Mirage
http://dbpedia.org/resource/Anne_Hathaway	Anne Hathaway
http://dbpedia.org/resource/Harmonix	Harmonix
http://dbpedia.org/resource/Mad_Max	Mad Max
http://dbpedia.org/resource/Saul_Bass	Saul Bass
http://dbpedia.org/resource/Niko_Bellic	Niko Bellic
http://dbpedia.org/resource/Safari_(web_browser)	Safari (web browser)
http://dbpedia.org/resource/Bill_de_Blasio	Bill de Blasio
http://dbpedia.org/resource/Priscilla_Presley	Priscilla Presley
http://dbpedia.org/resource/Kate_Winslet	Kate Winslet
http://dbpedia.org/resource/United_States_Department_of_Justice	United States Department of Justice
http://dbpedia.org/resource/Golden_Globe_Award	Golden Globe Award
http://dbpedia.org/resource/Mike_Huckabee	Mike Huckabee
http://dbpedia.org/resource/Team_Fortress	Team Fortress
http://dbpedia.org/resource/Central_Intelligence_Agency	Central Intelligence Agency
http://dbpedia.org/resource/Fox_Broadcasting_Company	Fox Broadcasting Company
http://dbpedia.org/resource/HBO	HBO
http://dbpedia.org/resource/Tom_Petty	Tom Petty
http://dbpedia.org/resource/Clay_Davis	Clay Davis
http://dbpedia.org/resource/Midway_Games	Midway Games
http://dbpedia.org/resource/Seth_MacFarlane	Seth MacFarlane
http://dbpedia.org/resource/CBS	CBS
http://dbpedia.org/resource/John_Aniston	John Aniston
http://dbpedia.org/resource/Kurt_Schmoke	Kurt Schmoke
http://dbpedia.org/resource/Banana_Republic	Banana Republic
http://dbpedia.org/resource/Blahbalicious	Blahbalicious
http://dbpedia.org/resource/Wired_(magazine)	Wired (magazine)
http://dbpedia.org/resource/Crunchie	Crunchie
http://dbpedia.org/resource/Doom_(series)	Doom (series)
http://dbpedia.org/resource/Mike_Markkula	Mike Markkula
http://dbpedia.org/resource/Grand_Theft_Auto_IV	Grand Theft Auto IV
http://dbpedia.org/resource/Area_51	Area 51
http://dbpedia.org/resource/Mark_Zuckerberg	Mark Zuckerberg
http://dbpedia.org/resource/Apple_Inc.	Apple Inc.
http://dbpedia.org/resource/Rough_Draft_Studios	Rough Draft Studios
http://dbpedia.org/resource/HTML	HTML
http://dbpedia.org/resource/Owensboro,_Kentucky	Owensboro, Kentucky
http://dbpedia.org/resource/Ford_Motor_Company	Ford Motor Company
http://dbpedia.org/resource/Sergey_Brin	Sergey Brin
http://dbpedia.org/resource/Hanoi	Hanoi
http://dbpedia.org/resource/Human_Rights_Campaign	Human Rights Campaign
http://dbpedia.org/resource/Korn	Korn
http://dbpedia.org/resource/Sean_Parker	Sean Parker
http://dbpedia.org/resource/Greg_Fischbach	Greg Fischbach
http://dbpedia.org/resource/A_Guide_for_the_Married_Man	A Guide for the Married Man
http://dbpedia.org/resource/Telly_Savalas	Telly Savalas
http://dbpedia.org/resource/Nice	Nice
http://dbpedia.org/resource/Electronic_Entertainment_Expo	Electronic Entertainment Expo
http://dbpedia.org/resource/Leonardo_DiCaprio	Leonardo DiCaprio
http://dbpedia.org/resource/Facebook	Facebook
http://dbpedia.org/resource/The_New_Yorker	The New Yorker
http://dbpedia.org/resource/Lieutenant_Starbuck	Lieutenant Starbuck
http://dbpedia.org/resource/Lionsgate_Television	Lionsgate Television
http://dbpedia.org/resource/The_A-Team	The A-Team
http://dbpedia.org/resource/Steve_Earle	Steve Earle
http://dbpedia.org/resource/Peter_Moore_(businessman)	Peter Moore (businessman)
http://dbpedia.org/resource/Lenny_Kravitz	Lenny Kravitz
http://dbpedia.org/resource/Jesus	Jesus
http://dbpedia.org/resource/William_Gibson	William Gibson
http://dbpedia.org/resource/Justin_Timberlake	Justin Timberlake
http://dbpedia.org/resource/BBC	BBC
http://dbpedia.org/resource/USA_Today	USA Today
http://dbpedia.org/resource/Dennis_Lehane	Dennis Lehane
http://dbpedia.org/resource/Mothers_Against_Drunk_Driving	Mothers Against Drunk Driving
http://dbpedia.org/resource/Academy_Award_for_Best_Actor	Academy Award for Best Actor
http://dbpedia.org/resource/Six_Feet_Under_(TV_series)	Six Feet Under (TV series)
http://dbpedia.org/resource/Gibson_SG	Gibson SG
http://dbpedia.org/resource/The_Kinks	The Kinks
http://dbpedia.org/resource/Dirk_Benedict	Dirk Benedict
http://dbpedia.org/resource/Ericsson	Ericsson
http://dbpedia.org/resource/Geffen_Records	Geffen Records
http://dbpedia.org/resource/Stanford_University	Stanford University
http://dbpedia.org/resource/Brad_Pitt	Brad Pitt
http://dbpedia.org/resource/Federal_Bureau_of_Investigation	Federal Bureau of Investigation
http://dbpedia.org/resource/Franks_Wild_Years	Franks Wild Years
http://dbpedia.org/resource/Pirates_of_the_Caribbean_(film_series)	Pirates of the Caribbean (film series)
http://dbpedia.org/resource/David_Simon	David Simon
http://dbpedia.org/resource/Dr_Pepper	Dr Pepper
http://dbpedia.org/resource/Encarta	Encarta
http://dbpedia.org/resource/Rusty_Ryan	Rusty Ryan
http://dbpedia.org/resource/Smarter_Planet	Smarter Planet
http://dbpedia.org/resource/Six_Sigma	Six Sigma
http://dbpedia.org/resource/Ferris_Bueller's_Day_Off	Ferris Bueller's Day Off
http://dbpedia.org/resource/Achilles	Achilles
http://dbpedia.org/resource/Brazilian_jiu-jitsu	Brazilian jiu-jitsu
http://dbpedia.org/resource/Billy_West	Billy West
http://dbpedia.org/resource/Mr._T	Mr. T
http://dbpedia.org/resource/Hamsterdam	Hamsterdam
"http://dbpedia.org/resource/Templeton_""Faceman""_Peck"	"Templeton ""Faceman"" Peck"
http://dbpedia.org/resource/Big_Love	Big Love
http://dbpedia.org/resource/The_Cannon_Group,_Inc.	The Cannon Group, Inc.
http://dbpedia.org/resource/Family_Guy	Family Guy
