DBpedia16_URI	label
http://dbpedia.org/resource/Rahimabad,_Iran	Rahimabad, Iran
http://dbpedia.org/resource/Chhutmalpur	Chhutmalpur
http://dbpedia.org/resource/Abengourou	Abengourou
http://dbpedia.org/resource/Bisheaba	Bisheaba
http://dbpedia.org/resource/Madytos_(Thrace)	Madytos (Thrace)
http://dbpedia.org/resource/Loyall,_Kentucky	Loyall, Kentucky
http://dbpedia.org/resource/Kisarazu	Kisarazu
http://dbpedia.org/resource/Harrisburg,_Oregon	Harrisburg, Oregon
http://dbpedia.org/resource/Ramian	Ramian
http://dbpedia.org/resource/Belpre,_Ohio	Belpre, Ohio
http://dbpedia.org/resource/Circleville,_Kansas	Circleville, Kansas
http://dbpedia.org/resource/Downtown_Visalia	Downtown Visalia
http://dbpedia.org/resource/Cupertino,_California	Cupertino, California
http://dbpedia.org/resource/Live_Oak,_Sutter_County,_California	Live Oak, Sutter County, California
http://dbpedia.org/resource/Alexandria,_Louisiana	Alexandria, Louisiana
http://dbpedia.org/resource/Jenks,_Oklahoma	Jenks, Oklahoma
http://dbpedia.org/resource/Esmond,_North_Dakota	Esmond, North Dakota
http://dbpedia.org/resource/Larson,_North_Dakota	Larson, North Dakota
http://dbpedia.org/resource/Blairstown,_Iowa	Blairstown, Iowa
http://dbpedia.org/resource/Mito,_Ibaraki	Mito, Ibaraki
http://dbpedia.org/resource/Holly_Grove,_Arkansas	Holly Grove, Arkansas
http://dbpedia.org/resource/Chikuzen,_Fukuoka	Chikuzen, Fukuoka
http://dbpedia.org/resource/St_Michael's_Church,_Michael_Patnam	St Michael's Church, Michael Patnam
http://dbpedia.org/resource/Blairstown,_Missouri	Blairstown, Missouri
http://dbpedia.org/resource/Lisbon,_North_Dakota	Lisbon, North Dakota
http://dbpedia.org/resource/Fairfield,_Nebraska	Fairfield, Nebraska
http://dbpedia.org/resource/Nanjing	Nanjing
http://dbpedia.org/resource/Caspian,_Michigan	Caspian, Michigan
http://dbpedia.org/resource/Greenbelt,_Maryland	Greenbelt, Maryland
http://dbpedia.org/resource/Maarrat_al-Nu'man	Maarrat al-Nu'man
http://dbpedia.org/resource/Spremberg	Spremberg
http://dbpedia.org/resource/Barnsdall,_Oklahoma	Barnsdall, Oklahoma
http://dbpedia.org/resource/Mandawa	Mandawa
http://dbpedia.org/resource/Alpharetta,_Georgia	Alpharetta, Georgia
http://dbpedia.org/resource/Destinikon	Destinikon
http://dbpedia.org/resource/Harding,_Minnesota	Harding, Minnesota
http://dbpedia.org/resource/Zarasai	Zarasai
http://dbpedia.org/resource/Hercules,_California	Hercules, California
http://dbpedia.org/resource/Periyakudal	Periyakudal
http://dbpedia.org/resource/Golden_Valley,_Minnesota	Golden Valley, Minnesota
http://dbpedia.org/resource/Aragon,_Georgia	Aragon, Georgia
http://dbpedia.org/resource/Houston,_Alaska	Houston, Alaska
http://dbpedia.org/resource/Florence,_Alabama	Florence, Alabama
http://dbpedia.org/resource/Raz,_Iran	Raz, Iran
http://dbpedia.org/resource/Manafaga	Manafaga
http://dbpedia.org/resource/Farmington,_Iowa	Farmington, Iowa
http://dbpedia.org/resource/Ahmedabad_Cantonment	Ahmedabad Cantonment
http://dbpedia.org/resource/Dalhousie_Cantonment	Dalhousie Cantonment
http://dbpedia.org/resource/Dearing,_Kansas	Dearing, Kansas
http://dbpedia.org/resource/Brownsdale,_Minnesota	Brownsdale, Minnesota
http://dbpedia.org/resource/Gliwice	Gliwice
http://dbpedia.org/resource/Damaturu	Damaturu
http://dbpedia.org/resource/La_Mirada,_California	La Mirada, California
http://dbpedia.org/resource/Ogasawara,_Tokyo	Ogasawara, Tokyo
http://dbpedia.org/resource/Grenola,_Kansas	Grenola, Kansas
http://dbpedia.org/resource/Tostado,_Santa_Fe	Tostado, Santa Fe
http://dbpedia.org/resource/Lone_Elm,_Kansas	Lone Elm, Kansas
http://dbpedia.org/resource/Bad_Windsheim	Bad Windsheim
http://dbpedia.org/resource/Fulton,_Illinois	Fulton, Illinois
http://dbpedia.org/resource/Coburg,_Iowa	Coburg, Iowa
http://dbpedia.org/resource/Edgerton,_Kansas	Edgerton, Kansas
http://dbpedia.org/resource/Ashville,_Alabama	Ashville, Alabama
http://dbpedia.org/resource/Delfzijl	Delfzijl
http://dbpedia.org/resource/Ihlen,_Minnesota	Ihlen, Minnesota
http://dbpedia.org/resource/Cleveland,_Georgia	Cleveland, Georgia
http://dbpedia.org/resource/Calera,_Alabama	Calera, Alabama
http://dbpedia.org/resource/Goshen,_Arkansas	Goshen, Arkansas
http://dbpedia.org/resource/Anarak	Anarak
http://dbpedia.org/resource/Ras_al-Ayn	Ras al-Ayn
http://dbpedia.org/resource/Mohiabad	Mohiabad
http://dbpedia.org/resource/Chiba,_Chiba	Chiba, Chiba
http://dbpedia.org/resource/Dharchula	Dharchula
http://dbpedia.org/resource/Flint,_Michigan	Flint, Michigan
http://dbpedia.org/resource/Guntur	Guntur
http://dbpedia.org/resource/Diamond_Harbour	Diamond Harbour
http://dbpedia.org/resource/Greene,_Iowa	Greene, Iowa
http://dbpedia.org/resource/Limoeiro	Limoeiro
http://dbpedia.org/resource/Ayagawa,_Kagawa	Ayagawa, Kagawa
http://dbpedia.org/resource/Gabane	Gabane
http://dbpedia.org/resource/Mardehek	Mardehek
http://dbpedia.org/resource/Sviatohirsk	Sviatohirsk
http://dbpedia.org/resource/California,_Missouri	California, Missouri
http://dbpedia.org/resource/Kashmar	Kashmar
http://dbpedia.org/resource/Haregaon	Haregaon
http://dbpedia.org/resource/Adairville,_Kentucky	Adairville, Kentucky
http://dbpedia.org/resource/Ely,_Minnesota	Ely, Minnesota
http://dbpedia.org/resource/Briarwood,_North_Dakota	Briarwood, North Dakota
http://dbpedia.org/resource/Shalamzar	Shalamzar
http://dbpedia.org/resource/Kerman,_California	Kerman, California
http://dbpedia.org/resource/Paris_in_the_18th_century	Paris in the 18th century
http://dbpedia.org/resource/Corning,_Kansas	Corning, Kansas
http://dbpedia.org/resource/Tanna,_Germany	Tanna, Germany
http://dbpedia.org/resource/Albertville,_Minnesota	Albertville, Minnesota
http://dbpedia.org/resource/Campbell,_California	Campbell, California
http://dbpedia.org/resource/Free_Imperial_City_of_Aachen	Free Imperial City of Aachen
http://dbpedia.org/resource/Malinaltepec	Malinaltepec
http://dbpedia.org/resource/Forman,_North_Dakota	Forman, North Dakota
http://dbpedia.org/resource/Hirata,_Shimane	Hirata, Shimane
http://dbpedia.org/resource/Vehari	Vehari
http://dbpedia.org/resource/Appleton,_Minnesota	Appleton, Minnesota
http://dbpedia.org/resource/Casselton,_North_Dakota	Casselton, North Dakota
http://dbpedia.org/resource/Funkley,_Minnesota	Funkley, Minnesota
http://dbpedia.org/resource/Colossae	Colossae
http://dbpedia.org/resource/Pishin,_Iran	Pishin, Iran
http://dbpedia.org/resource/Burley,_Idaho	Burley, Idaho
http://dbpedia.org/resource/Hazelton,_North_Dakota	Hazelton, North Dakota
http://dbpedia.org/resource/Barehsar	Barehsar
http://dbpedia.org/resource/Fish_Town	Fish Town
http://dbpedia.org/resource/Johnson_City,_Oregon	Johnson City, Oregon
http://dbpedia.org/resource/Rozveh	Rozveh
http://dbpedia.org/resource/Kansas_City,_Missouri	Kansas City, Missouri
http://dbpedia.org/resource/Jordan_Valley,_Oregon	Jordan Valley, Oregon
http://dbpedia.org/resource/Dardanelle,_Arkansas	Dardanelle, Arkansas
http://dbpedia.org/resource/Guelmim	Guelmim
http://dbpedia.org/resource/Adairsville,_Georgia	Adairsville, Georgia
http://dbpedia.org/resource/Bayport,_Minnesota	Bayport, Minnesota
http://dbpedia.org/resource/Ionia,_Iowa	Ionia, Iowa
http://dbpedia.org/resource/Giannitsa	Giannitsa
http://dbpedia.org/resource/Bayburt	Bayburt
http://dbpedia.org/resource/Gorinchem	Gorinchem
http://dbpedia.org/resource/Cumberland,_Maryland	Cumberland, Maryland
http://dbpedia.org/resource/Ashdown,_Arkansas	Ashdown, Arkansas
http://dbpedia.org/resource/Jacob_City,_Florida	Jacob City, Florida
http://dbpedia.org/resource/Cuyahoga_Falls,_Ohio	Cuyahoga Falls, Ohio
http://dbpedia.org/resource/Nakhon_Ratchasima	Nakhon Ratchasima
http://dbpedia.org/resource/Doerun,_Georgia	Doerun, Georgia
http://dbpedia.org/resource/Jewar	Jewar
http://dbpedia.org/resource/Elk_Grove,_California	Elk Grove, California
http://dbpedia.org/resource/Ziarat-e_Ali	Ziarat-e Ali
http://dbpedia.org/resource/Kahak,_Qom	Kahak, Qom
http://dbpedia.org/resource/Arthur,_North_Dakota	Arthur, North Dakota
http://dbpedia.org/resource/Umaria	Umaria
http://dbpedia.org/resource/Ham_Lake,_Minnesota	Ham Lake, Minnesota
http://dbpedia.org/resource/Strausberg	Strausberg
http://dbpedia.org/resource/Garnett,_Kansas	Garnett, Kansas
http://dbpedia.org/resource/Socorro,_Goa	Socorro, Goa
http://dbpedia.org/resource/De_Graff,_Minnesota	De Graff, Minnesota
http://dbpedia.org/resource/Portland_Municipal_Airport_(Tennessee)	Portland Municipal Airport (Tennessee)
http://dbpedia.org/resource/Hale,_Missouri	Hale, Missouri
http://dbpedia.org/resource/Kangavar	Kangavar
http://dbpedia.org/resource/Fort_Valley,_Georgia	Fort Valley, Georgia
http://dbpedia.org/resource/Valera	Valera
http://dbpedia.org/resource/Kollegal	Kollegal
http://dbpedia.org/resource/Iowa_Falls,_Iowa	Iowa Falls, Iowa
http://dbpedia.org/resource/Frankfort,_Kentucky	Frankfort, Kentucky
http://dbpedia.org/resource/Big_Lake,_Minnesota	Big Lake, Minnesota
http://dbpedia.org/resource/Coleraine,_Minnesota	Coleraine, Minnesota
http://dbpedia.org/resource/Tivaouane	Tivaouane
http://dbpedia.org/resource/Logan,_Ohio	Logan, Ohio
http://dbpedia.org/resource/Greifswald	Greifswald
http://dbpedia.org/resource/Nagod	Nagod
http://dbpedia.org/resource/Daytona_Beach_Shores,_Florida	Daytona Beach Shores, Florida
http://dbpedia.org/resource/Ambikapur,_India	Ambikapur, India
http://dbpedia.org/resource/Szamocin	Szamocin
http://dbpedia.org/resource/Cedar_Key,_Florida	Cedar Key, Florida
http://dbpedia.org/resource/Taltal	Taltal
http://dbpedia.org/resource/Jenkinsburg,_Georgia	Jenkinsburg, Georgia
http://dbpedia.org/resource/Fifty_Lakes,_Minnesota	Fifty Lakes, Minnesota
http://dbpedia.org/resource/Bellevue,_Nebraska	Bellevue, Nebraska
http://dbpedia.org/resource/Damascus,_Arkansas	Damascus, Arkansas
http://dbpedia.org/resource/Kunani	Kunani
http://dbpedia.org/resource/Burlington,_Kansas	Burlington, Kansas
http://dbpedia.org/resource/Butte,_North_Dakota	Butte, North Dakota
http://dbpedia.org/resource/Cadiz,_Kentucky	Cadiz, Kentucky
http://dbpedia.org/resource/Bloomington,_Indiana	Bloomington, Indiana
http://dbpedia.org/resource/Vanthali	Vanthali
http://dbpedia.org/resource/Gangaghat	Gangaghat
http://dbpedia.org/resource/Elrosa,_Minnesota	Elrosa, Minnesota
http://dbpedia.org/resource/Modra	Modra
http://dbpedia.org/resource/Erimo,_Hokkaido	Erimo, Hokkaido
http://dbpedia.org/resource/Tyana	Tyana
http://dbpedia.org/resource/Farragut,_Iowa	Farragut, Iowa
http://dbpedia.org/resource/Buffalo,_New_York	Buffalo, New York
http://dbpedia.org/resource/Le_Roy,_Iowa	Le Roy, Iowa
http://dbpedia.org/resource/Aksu,_Kazakhstan	Aksu, Kazakhstan
http://dbpedia.org/resource/Alvarado,_Minnesota	Alvarado, Minnesota
http://dbpedia.org/resource/Hadiabad,_Khuzestan	Hadiabad, Khuzestan
http://dbpedia.org/resource/Varde	Varde
http://dbpedia.org/resource/Fort_Smith,_Arkansas	Fort Smith, Arkansas
http://dbpedia.org/resource/Austin,_Minnesota	Austin, Minnesota
http://dbpedia.org/resource/Irwin,_Iowa	Irwin, Iowa
http://dbpedia.org/resource/Carahue	Carahue
http://dbpedia.org/resource/Hampton,_Texas	Hampton, Texas
http://dbpedia.org/resource/Balcarce,_Buenos_Aires	Balcarce, Buenos Aires
http://dbpedia.org/resource/Bardwell,_Kentucky	Bardwell, Kentucky
http://dbpedia.org/resource/Old_Tafo	Old Tafo
http://dbpedia.org/resource/Taisha,_Shimane	Taisha, Shimane
http://dbpedia.org/resource/Dausa	Dausa
http://dbpedia.org/resource/Sikanderpur,_Uttar_Pradesh	Sikanderpur, Uttar Pradesh
http://dbpedia.org/resource/Dixon,_Missouri	Dixon, Missouri
http://dbpedia.org/resource/Lewisville,_Idaho	Lewisville, Idaho
http://dbpedia.org/resource/Ranavav	Ranavav
http://dbpedia.org/resource/Dresden	Dresden
http://dbpedia.org/resource/Furubira,_Hokkaido	Furubira, Hokkaido
http://dbpedia.org/resource/Narauli	Narauli
http://dbpedia.org/resource/Armardeh	Armardeh
http://dbpedia.org/resource/Claremont,_Minnesota	Claremont, Minnesota
http://dbpedia.org/resource/Calhoun,_Missouri	Calhoun, Missouri
http://dbpedia.org/resource/Kakhovka	Kakhovka
http://dbpedia.org/resource/Jeanerette,_Louisiana	Jeanerette, Louisiana
http://dbpedia.org/resource/Dumont,_Minnesota	Dumont, Minnesota
http://dbpedia.org/resource/Barika	Barika
http://dbpedia.org/resource/Urban_water_management_in_Monterrey,_Mexico	Urban water management in Monterrey, Mexico
http://dbpedia.org/resource/Shere,_Nigeria	Shere, Nigeria
http://dbpedia.org/resource/Ciudad_Mante	Ciudad Mante
http://dbpedia.org/resource/Asmara	Asmara
http://dbpedia.org/resource/Bena,_Minnesota	Bena, Minnesota
http://dbpedia.org/resource/Long_Creek,_Oregon	Long Creek, Oregon
http://dbpedia.org/resource/Conrad,_Montana	Conrad, Montana
http://dbpedia.org/resource/Kenner,_Louisiana	Kenner, Louisiana
http://dbpedia.org/resource/King_City,_Missouri	King City, Missouri
http://dbpedia.org/resource/Hospers,_Iowa	Hospers, Iowa
http://dbpedia.org/resource/Alcaudete	Alcaudete
http://dbpedia.org/resource/Eindhoven	Eindhoven
http://dbpedia.org/resource/Beverly_Hills,_California	Beverly Hills, California
http://dbpedia.org/resource/Sojas	Sojas
http://dbpedia.org/resource/Matiari	Matiari
http://dbpedia.org/resource/Calumet,_Minnesota	Calumet, Minnesota
http://dbpedia.org/resource/Brooks,_Minnesota	Brooks, Minnesota
http://dbpedia.org/resource/Hutchinson,_Kansas	Hutchinson, Kansas
http://dbpedia.org/resource/Chelsea,_Alabama	Chelsea, Alabama
http://dbpedia.org/resource/Tinghir	Tinghir
http://dbpedia.org/resource/Hazelwood,_Missouri	Hazelwood, Missouri
http://dbpedia.org/resource/Chornomorsk	Chornomorsk
http://dbpedia.org/resource/Foley,_Alabama	Foley, Alabama
http://dbpedia.org/resource/El_Harrach	El Harrach
http://dbpedia.org/resource/Batala	Batala
http://dbpedia.org/resource/Gajraula	Gajraula
http://dbpedia.org/resource/Lohman,_Missouri	Lohman, Missouri
http://dbpedia.org/resource/Grosse_Pointe,_Michigan	Grosse Pointe, Michigan
http://dbpedia.org/resource/Alamo_Heights,_Texas	Alamo Heights, Texas
http://dbpedia.org/resource/Nakakawane,_Shizuoka	Nakakawane, Shizuoka
http://dbpedia.org/resource/Cut_Bank,_Montana	Cut Bank, Montana
http://dbpedia.org/resource/Greeley,_Iowa	Greeley, Iowa
http://dbpedia.org/resource/Bonners_Ferry,_Idaho	Bonners Ferry, Idaho
http://dbpedia.org/resource/Monastyryshche	Monastyryshche
http://dbpedia.org/resource/Golconda,_Illinois	Golconda, Illinois
http://dbpedia.org/resource/Kannapolis,_North_Carolina	Kannapolis, North Carolina
http://dbpedia.org/resource/Fontanelle,_Iowa	Fontanelle, Iowa
http://dbpedia.org/resource/Fremont,_Iowa	Fremont, Iowa
http://dbpedia.org/resource/Askov,_Minnesota	Askov, Minnesota
http://dbpedia.org/resource/Samdari	Samdari
http://dbpedia.org/resource/Deylaman	Deylaman
http://dbpedia.org/resource/Feira_Nova,_Pernambuco	Feira Nova, Pernambuco
http://dbpedia.org/resource/Linn_Creek,_Missouri	Linn Creek, Missouri
http://dbpedia.org/resource/Benedict,_North_Dakota	Benedict, North Dakota
http://dbpedia.org/resource/Clarion,_Iowa	Clarion, Iowa
http://dbpedia.org/resource/Farafangana	Farafangana
http://dbpedia.org/resource/Bartlett,_Kansas	Bartlett, Kansas
http://dbpedia.org/resource/Viraval,_Navsari	Viraval, Navsari
http://dbpedia.org/resource/Edina,_Missouri	Edina, Missouri
http://dbpedia.org/resource/Alden,_Minnesota	Alden, Minnesota
http://dbpedia.org/resource/Atlantic_City,_New_Jersey	Atlantic City, New Jersey
http://dbpedia.org/resource/Athol,_Kansas	Athol, Kansas
http://dbpedia.org/resource/Boise_City,_Oklahoma	Boise City, Oklahoma
http://dbpedia.org/resource/Bandora,_Goa	Bandora, Goa
http://dbpedia.org/resource/Chandler,_Arizona	Chandler, Arizona
http://dbpedia.org/resource/Lake_St._Croix_Beach,_Minnesota	Lake St. Croix Beach, Minnesota
http://dbpedia.org/resource/Nanakvada	Nanakvada
http://dbpedia.org/resource/Waidhan	Waidhan
http://dbpedia.org/resource/Rajnagar,_Chhatarpur	Rajnagar, Chhatarpur
http://dbpedia.org/resource/Napasar	Napasar
http://dbpedia.org/resource/Shrinking_cities	Shrinking cities
http://dbpedia.org/resource/Geldern	Geldern
http://dbpedia.org/resource/Eresk	Eresk
http://dbpedia.org/resource/Kfarhata_Zgharta	Kfarhata Zgharta
http://dbpedia.org/resource/Hajjiabad,_Hormozgan	Hajjiabad, Hormozgan
http://dbpedia.org/resource/Leadington,_Missouri	Leadington, Missouri
http://dbpedia.org/resource/Aniak,_Alaska	Aniak, Alaska
http://dbpedia.org/resource/Alirajpur	Alirajpur
http://dbpedia.org/resource/Torbat-e_Heydarieh	Torbat-e Heydarieh
http://dbpedia.org/resource/Dubuque,_Iowa	Dubuque, Iowa
http://dbpedia.org/resource/Pine_City,_New_York	Pine City, New York
http://dbpedia.org/resource/Bordentown,_New_Jersey	Bordentown, New Jersey
http://dbpedia.org/resource/Kudamatsu	Kudamatsu
http://dbpedia.org/resource/Fraita	Fraita
http://dbpedia.org/resource/Lake_Elsinore,_California	Lake Elsinore, California
http://dbpedia.org/resource/Cordova,_Alaska	Cordova, Alaska
http://dbpedia.org/resource/Kupiansk	Kupiansk
http://dbpedia.org/resource/Kuttawa,_Kentucky	Kuttawa, Kentucky
http://dbpedia.org/resource/Lahore	Lahore
http://dbpedia.org/resource/Gladstone,_Missouri	Gladstone, Missouri
http://dbpedia.org/resource/Yala,_Thailand	Yala, Thailand
http://dbpedia.org/resource/Carlinville,_Illinois	Carlinville, Illinois
http://dbpedia.org/resource/Rio_de_Janeiro	Rio de Janeiro
http://dbpedia.org/resource/Scotstown,_Quebec	Scotstown, Quebec
http://dbpedia.org/resource/Crab_Orchard,_Kentucky	Crab Orchard, Kentucky
http://dbpedia.org/resource/Reforma,_Chiapas	Reforma, Chiapas
http://dbpedia.org/resource/Highland,_Illinois	Highland, Illinois
http://dbpedia.org/resource/Sadabad,_Iran	Sadabad, Iran
http://dbpedia.org/resource/Albany,_Kentucky	Albany, Kentucky
http://dbpedia.org/resource/Ybbs_an_der_Donau	Ybbs an der Donau
http://dbpedia.org/resource/Belagachhia	Belagachhia
http://dbpedia.org/resource/Fujisawa,_Iwate	Fujisawa, Iwate
http://dbpedia.org/resource/Puerto_Deseado	Puerto Deseado
http://dbpedia.org/resource/Lowell,_Michigan	Lowell, Michigan
http://dbpedia.org/resource/Pergamon	Pergamon
http://dbpedia.org/resource/Mohyliv-Podilskyi	Mohyliv-Podilskyi
http://dbpedia.org/resource/Harper_Woods,_Michigan	Harper Woods, Michigan
http://dbpedia.org/resource/Kimball,_Nebraska	Kimball, Nebraska
http://dbpedia.org/resource/La_Crosse,_Kansas	La Crosse, Kansas
http://dbpedia.org/resource/Blanchard,_Iowa	Blanchard, Iowa
http://dbpedia.org/resource/Helix,_Oregon	Helix, Oregon
http://dbpedia.org/resource/Mezhdurechensk,_Kemerovo_Oblast	Mezhdurechensk, Kemerovo Oblast
http://dbpedia.org/resource/Hayashima,_Okayama	Hayashima, Okayama
http://dbpedia.org/resource/Coggon,_Iowa	Coggon, Iowa
http://dbpedia.org/resource/Hudson,_Iowa	Hudson, Iowa
http://dbpedia.org/resource/Masty,_Belarus	Masty, Belarus
http://dbpedia.org/resource/Bijni	Bijni
http://dbpedia.org/resource/Naulochus	Naulochus
http://dbpedia.org/resource/Burnsville,_Minnesota	Burnsville, Minnesota
http://dbpedia.org/resource/Taquaritinga	Taquaritinga
http://dbpedia.org/resource/Kumarghat	Kumarghat
http://dbpedia.org/resource/Dogbo-Tota	Dogbo-Tota
http://dbpedia.org/resource/Gypsum,_Kansas	Gypsum, Kansas
http://dbpedia.org/resource/Ptolemais_Hermiou	Ptolemais Hermiou
http://dbpedia.org/resource/Glenview,_Kentucky	Glenview, Kentucky
http://dbpedia.org/resource/Galva,_Iowa	Galva, Iowa
http://dbpedia.org/resource/La_Tablada	La Tablada
http://dbpedia.org/resource/Summerset,_South_Dakota	Summerset, South Dakota
http://dbpedia.org/resource/King_Cove,_Alaska	King Cove, Alaska
http://dbpedia.org/resource/Koyuk,_Alaska	Koyuk, Alaska
http://dbpedia.org/resource/Tank,_Pakistan	Tank, Pakistan
http://dbpedia.org/resource/Dutse	Dutse
http://dbpedia.org/resource/Camden,_Missouri	Camden, Missouri
http://dbpedia.org/resource/Bull_Shoals,_Arkansas	Bull Shoals, Arkansas
http://dbpedia.org/resource/Brookville,_Ohio	Brookville, Ohio
http://dbpedia.org/resource/Tuensang	Tuensang
http://dbpedia.org/resource/Greendale,_Missouri	Greendale, Missouri
http://dbpedia.org/resource/Havana,_Kansas	Havana, Kansas
http://dbpedia.org/resource/Linz	Linz
http://dbpedia.org/resource/Santiago_de_Compostela	Santiago de Compostela
http://dbpedia.org/resource/Auburn,_Nebraska	Auburn, Nebraska
http://dbpedia.org/resource/Homeland,_Georgia	Homeland, Georgia
http://dbpedia.org/resource/Javersiyan	Javersiyan
http://dbpedia.org/resource/Naraingarh	Naraingarh
http://dbpedia.org/resource/Coloma,_Michigan	Coloma, Michigan
http://dbpedia.org/resource/Gratz,_Kentucky	Gratz, Kentucky
http://dbpedia.org/resource/Chandler,_Quebec	Chandler, Quebec
http://dbpedia.org/resource/Shahr-e_Gholghola	Shahr-e Gholghola
http://dbpedia.org/resource/Brigantine,_New_Jersey	Brigantine, New Jersey
http://dbpedia.org/resource/Forsyth,_Georgia	Forsyth, Georgia
http://dbpedia.org/resource/Lake_Lillian,_Minnesota	Lake Lillian, Minnesota
http://dbpedia.org/resource/Oketo,_Hokkaido	Oketo, Hokkaido
http://dbpedia.org/resource/Carlin,_Nevada	Carlin, Nevada
http://dbpedia.org/resource/Piplya_Mandi	Piplya Mandi
http://dbpedia.org/resource/Hartford,_Kansas	Hartford, Kansas
http://dbpedia.org/resource/Clarksville,_Iowa	Clarksville, Iowa
http://dbpedia.org/resource/Eskridge,_Kansas	Eskridge, Kansas
http://dbpedia.org/resource/Spring_Hill,_Kansas	Spring Hill, Kansas
http://dbpedia.org/resource/Seondha	Seondha
http://dbpedia.org/resource/Hankinson,_North_Dakota	Hankinson, North Dakota
