DBpedia16_URI	label
http://dbpedia.org/resource/Florida_State_University	Florida State University
http://dbpedia.org/resource/Rollins_College	Rollins College
http://dbpedia.org/resource/Stetson_University	Stetson University
http://dbpedia.org/resource/University_of_Florida	University of Florida
http://dbpedia.org/resource/University_of_Miami	University of Miami
http://dbpedia.org/resource/University_of_South_Florida	University of South Florida
http://dbpedia.org/resource/University_of_Tampa	University of Tampa
http://dbpedia.org/resource/University_of_West_Florida	University of West Florida
http://dbpedia.org/resource/Palm_Beach_Atlantic_University	Palm Beach Atlantic University
http://dbpedia.org/resource/University_of_North_Florida	University of North Florida
http://dbpedia.org/resource/Agnes_Scott_College	Agnes Scott College
http://dbpedia.org/resource/Albany_State_University	Albany State University
http://dbpedia.org/resource/Augusta_State_University	Augusta State University
http://dbpedia.org/resource/Berry_College	Berry College
http://dbpedia.org/resource/Columbus_College_of_Art_and_Design	Columbus College of Art and Design
http://dbpedia.org/resource/Emory_University	Emory University
http://dbpedia.org/resource/Fort_Valley_State_University	Fort Valley State University
http://dbpedia.org/resource/Georgia_Institute_of_Technology	Georgia Institute of Technology
http://dbpedia.org/resource/Georgia_Southern_University	Georgia Southern University
http://dbpedia.org/resource/Georgia_State_University	Georgia State University
http://dbpedia.org/resource/Oglethorpe_University	Oglethorpe University
http://dbpedia.org/resource/Shorter_University	Shorter University
http://dbpedia.org/resource/University_of_Georgia	University of Georgia
http://dbpedia.org/resource/Valdosta_State_University	Valdosta State University
http://dbpedia.org/resource/University_of_West_Georgia	University of West Georgia
http://dbpedia.org/resource/Georgia_College_&_State_University	Georgia College & State University
http://dbpedia.org/resource/Covenant_College	Covenant College
http://dbpedia.org/resource/University_of_Hawaii-West_Oahu	University of Hawaii-West Oahu
http://dbpedia.org/resource/University_of_Hawaii_at_Hilo	University of Hawaii at Hilo
http://dbpedia.org/resource/Briar_Cliff_University	Briar Cliff University
http://dbpedia.org/resource/Buena_Vista_University	Buena Vista University
http://dbpedia.org/resource/Central_College_(Iowa)	Central College (Iowa)
http://dbpedia.org/resource/Clarke_University	Clarke University
http://dbpedia.org/resource/Coe_College	Coe College
http://dbpedia.org/resource/Cornell_College	Cornell College
http://dbpedia.org/resource/Dordt_College	Dordt College
http://dbpedia.org/resource/Drake_University	Drake University
http://dbpedia.org/resource/Graceland_University	Graceland University
http://dbpedia.org/resource/Grand_View_University	Grand View University
http://dbpedia.org/resource/Grinnell_College	Grinnell College
http://dbpedia.org/resource/Iowa_State_University	Iowa State University
http://dbpedia.org/resource/Loras_College	Loras College
http://dbpedia.org/resource/Luther_College_(Iowa)	Luther College (Iowa)
http://dbpedia.org/resource/Morningside_College	Morningside College
http://dbpedia.org/resource/Mount_Mercy_College,_Cork	Mount Mercy College, Cork
http://dbpedia.org/resource/Ashford_University	Ashford University
http://dbpedia.org/resource/University_of_Northwestern_-_St._Paul	University of Northwestern - St. Paul
http://dbpedia.org/resource/Simpson_College	Simpson College
http://dbpedia.org/resource/St._Ambrose_University	St. Ambrose University
http://dbpedia.org/resource/University_of_Northern_Iowa	University of Northern Iowa
http://dbpedia.org/resource/University_of_Dubuque	University of Dubuque
http://dbpedia.org/resource/University_of_Iowa	University of Iowa
http://dbpedia.org/resource/Upper_Iowa_University	Upper Iowa University
http://dbpedia.org/resource/Wartburg_College	Wartburg College
http://dbpedia.org/resource/William_Penn_University	William Penn University
http://dbpedia.org/resource/Boise_State_University	Boise State University
http://dbpedia.org/resource/College_of_Idaho	College of Idaho
http://dbpedia.org/resource/Idaho_State_University	Idaho State University
http://dbpedia.org/resource/Lewis-Clark_State_College	Lewis-Clark State College
http://dbpedia.org/resource/Northwest_Nazarene_University	Northwest Nazarene University
http://dbpedia.org/resource/University_of_Idaho	University of Idaho
http://dbpedia.org/resource/Augustana_College_(Illinois)	Augustana College (Illinois)
http://dbpedia.org/resource/Aurora_University	Aurora University
http://dbpedia.org/resource/Barat_College	Barat College
http://dbpedia.org/resource/Blackburn_College_(Illinois)	Blackburn College (Illinois)
http://dbpedia.org/resource/Bradley_University	Bradley University
http://dbpedia.org/resource/Columbia_College_Chicago	Columbia College Chicago
http://dbpedia.org/resource/Concordia_University	Concordia University
http://dbpedia.org/resource/DePaul_University	DePaul University
http://dbpedia.org/resource/Eastern_Illinois_University	Eastern Illinois University
http://dbpedia.org/resource/Eureka_College	Eureka College
http://dbpedia.org/resource/Greenville_College	Greenville College
http://dbpedia.org/resource/Illinois_College	Illinois College
http://dbpedia.org/resource/Illinois_Institute_of_Technology	Illinois Institute of Technology
http://dbpedia.org/resource/Illinois_State_University	Illinois State University
http://dbpedia.org/resource/Chicago_State_University	Chicago State University
http://dbpedia.org/resource/Illinois_Wesleyan_University	Illinois Wesleyan University
http://dbpedia.org/resource/Judson_College_(Alabama)	Judson College (Alabama)
http://dbpedia.org/resource/Kendall_College	Kendall College
http://dbpedia.org/resource/Knox_College_(Illinois)	Knox College (Illinois)
http://dbpedia.org/resource/Lake_Forest_College	Lake Forest College
http://dbpedia.org/resource/Lewis_University	Lewis University
http://dbpedia.org/resource/Loyola_University_Chicago	Loyola University Chicago
http://dbpedia.org/resource/MacMurray_College	MacMurray College
http://dbpedia.org/resource/McKendree_University	McKendree University
http://dbpedia.org/resource/Millikin_University	Millikin University
http://dbpedia.org/resource/Monmouth_College	Monmouth College
http://dbpedia.org/resource/National_Louis_University	National Louis University
http://dbpedia.org/resource/North_Central_College	North Central College
http://dbpedia.org/resource/North_Park_University	North Park University
http://dbpedia.org/resource/Northern_Illinois_University	Northern Illinois University
http://dbpedia.org/resource/Northwestern_University	Northwestern University
http://dbpedia.org/resource/Olivet_Nazarene_University	Olivet Nazarene University
http://dbpedia.org/resource/Principia_College	Principia College
http://dbpedia.org/resource/Quincy_University	Quincy University
http://dbpedia.org/resource/Roosevelt_University	Roosevelt University
http://dbpedia.org/resource/Dominican_University_(Illinois)	Dominican University (Illinois)
http://dbpedia.org/resource/Benedictine_University	Benedictine University
http://dbpedia.org/resource/Saint_Xavier_University	Saint Xavier University
http://dbpedia.org/resource/University_of_Chicago	University of Chicago
http://dbpedia.org/resource/University_of_Illinois_School_of_Architecture	University of Illinois School of Architecture
http://dbpedia.org/resource/University_of_Illinois_at_Chicago	University of Illinois at Chicago
http://dbpedia.org/resource/Western_Illinois_University	Western Illinois University
http://dbpedia.org/resource/Wheaton_College_(Massachusetts)	Wheaton College (Massachusetts)
http://dbpedia.org/resource/University_of_Illinois_at_Springfield	University of Illinois at Springfield
http://dbpedia.org/resource/Anderson_University_(Indiana)	Anderson University (Indiana)
http://dbpedia.org/resource/Ball_State_University	Ball State University
http://dbpedia.org/resource/Bethel_College_(Kansas)	Bethel College (Kansas)
http://dbpedia.org/resource/Butler_University	Butler University
http://dbpedia.org/resource/DePauw_University	DePauw University
http://dbpedia.org/resource/Earlham_College	Earlham College
http://dbpedia.org/resource/University_of_Evansville	University of Evansville
http://dbpedia.org/resource/Goshen_College	Goshen College
http://dbpedia.org/resource/Grace_College_&_Seminary	Grace College & Seminary
http://dbpedia.org/resource/Hanover_College	Hanover College
http://dbpedia.org/resource/Huntington_University_(Canada)	Huntington University (Canada)
http://dbpedia.org/resource/University_of_Indianapolis	University of Indianapolis
http://dbpedia.org/resource/University_of_Southern_Indiana	University of Southern Indiana
http://dbpedia.org/resource/Indiana_University_Bloomington	Indiana University Bloomington
http://dbpedia.org/resource/Indiana_University_Kokomo	Indiana University Kokomo
http://dbpedia.org/resource/Indiana_University_South_Bend	Indiana University South Bend
http://dbpedia.org/resource/Manchester_University_(Indiana)	Manchester University (Indiana)
http://dbpedia.org/resource/Marian_College,_Christchurch	Marian College, Christchurch
http://dbpedia.org/resource/Indiana_Wesleyan_University	Indiana Wesleyan University
http://dbpedia.org/resource/Oakland_City_University	Oakland City University
http://dbpedia.org/resource/Purdue_University_Calumet	Purdue University Calumet
http://dbpedia.org/resource/Rose-Hulman_Institute_of_Technology	Rose-Hulman Institute of Technology
http://dbpedia.org/resource/Saint_Francis_University	Saint Francis University
http://dbpedia.org/resource/Saint_Joseph's_College_(Indiana)	Saint Joseph's College (Indiana)
http://dbpedia.org/resource/Saint_Mary-of-the-Woods_College	Saint Mary-of-the-Woods College
http://dbpedia.org/resource/Saint_Mary's_College_(Indiana)	Saint Mary's College (Indiana)
http://dbpedia.org/resource/Taylor_University	Taylor University
http://dbpedia.org/resource/Trine_University	Trine University
http://dbpedia.org/resource/University_of_Notre_Dame	University of Notre Dame
http://dbpedia.org/resource/Valparaiso_University	Valparaiso University
http://dbpedia.org/resource/Wabash_College	Wabash College
http://dbpedia.org/resource/Indiana_State_University	Indiana State University
http://dbpedia.org/resource/Baker_University	Baker University
http://dbpedia.org/resource/Bethany_College_(Kansas)	Bethany College (Kansas)
http://dbpedia.org/resource/Fort_Hays_State_University	Fort Hays State University
http://dbpedia.org/resource/Pittsburg_State_University	Pittsburg State University
http://dbpedia.org/resource/Emporia_State_University	Emporia State University
http://dbpedia.org/resource/Kansas_State_University	Kansas State University
http://dbpedia.org/resource/Kansas_Wesleyan_University	Kansas Wesleyan University
http://dbpedia.org/resource/McPherson_College	McPherson College
http://dbpedia.org/resource/Ottawa_University	Ottawa University
http://dbpedia.org/resource/Southwestern_College_(Kansas)	Southwestern College (Kansas)
http://dbpedia.org/resource/St_Mary's_College,_Auckland	St Mary's College, Auckland
http://dbpedia.org/resource/Tabor_College_(Kansas)	Tabor College (Kansas)
http://dbpedia.org/resource/University_of_Kansas	University of Kansas
http://dbpedia.org/resource/Washburn_University	Washburn University
http://dbpedia.org/resource/Wichita_State_University	Wichita State University
http://dbpedia.org/resource/MidAmerica_Nazarene_University	MidAmerica Nazarene University
http://dbpedia.org/resource/Benedictine_College	Benedictine College
http://dbpedia.org/resource/Bellarmine_College_Preparatory	Bellarmine College Preparatory
http://dbpedia.org/resource/Berea_College	Berea College
http://dbpedia.org/resource/Brescia_University	Brescia University
http://dbpedia.org/resource/Campbellsville_University	Campbellsville University
http://dbpedia.org/resource/Spalding_University	Spalding University
http://dbpedia.org/resource/Centre_College	Centre College
http://dbpedia.org/resource/Cumberland_College_(Saskatchewan)	Cumberland College (Saskatchewan)
http://dbpedia.org/resource/Eastern_Kentucky_University	Eastern Kentucky University
http://dbpedia.org/resource/Georgetown_College	Georgetown College
http://dbpedia.org/resource/Kentucky_State_University	Kentucky State University
http://dbpedia.org/resource/Kentucky_Wesleyan_College	Kentucky Wesleyan College
http://dbpedia.org/resource/Lindsey_Wilson_College	Lindsey Wilson College
http://dbpedia.org/resource/Morehead_State_University	Morehead State University
http://dbpedia.org/resource/Murray_State_University	Murray State University
http://dbpedia.org/resource/University_of_Pikeville_Kentucky_College_of_Osteopathic_Medicine	University of Pikeville Kentucky College of Osteopathic Medicine
http://dbpedia.org/resource/Transylvania_University	Transylvania University
http://dbpedia.org/resource/Union_College	Union College
http://dbpedia.org/resource/University_of_Kentucky	University of Kentucky
http://dbpedia.org/resource/University_of_Louisville	University of Louisville
http://dbpedia.org/resource/Thomas_More_College_(Kentucky)	Thomas More College (Kentucky)
http://dbpedia.org/resource/Western_Kentucky_University	Western Kentucky University
http://dbpedia.org/resource/Northern_Kentucky_University	Northern Kentucky University
http://dbpedia.org/resource/Dillard_University	Dillard University
http://dbpedia.org/resource/Nicholls_State_University	Nicholls State University
http://dbpedia.org/resource/Grambling_State_University	Grambling State University
http://dbpedia.org/resource/Louisiana_College	Louisiana College
http://dbpedia.org/resource/Louisiana_Tech_University	Louisiana Tech University
http://dbpedia.org/resource/University_of_New_Orleans	University of New Orleans
http://dbpedia.org/resource/McNeese_State_University	McNeese State University
http://dbpedia.org/resource/Our_Lady_of_Holy_Cross_College	Our Lady of Holy Cross College
http://dbpedia.org/resource/Tulane_University	Tulane University
http://dbpedia.org/resource/University_of_Louisiana_at_Lafayette	University of Louisiana at Lafayette
http://dbpedia.org/resource/Amherst_College	Amherst College
http://dbpedia.org/resource/Anna_Maria_College	Anna Maria College
http://dbpedia.org/resource/Assumption_College	Assumption College
http://dbpedia.org/resource/Merrimack_College	Merrimack College
http://dbpedia.org/resource/Babson_College	Babson College
http://dbpedia.org/resource/Bentley_University	Bentley University
http://dbpedia.org/resource/Berklee_College_of_Music	Berklee College of Music
http://dbpedia.org/resource/Boston_College	Boston College
http://dbpedia.org/resource/Bradford_College,_England	Bradford College, England
http://dbpedia.org/resource/Brandeis_University	Brandeis University
http://dbpedia.org/resource/Clark_University	Clark University
http://dbpedia.org/resource/College_of_the_Holy_Cross	College of the Holy Cross
http://dbpedia.org/resource/Emerson_College	Emerson College
http://dbpedia.org/resource/Gordon_College_(Massachusetts)	Gordon College (Massachusetts)
http://dbpedia.org/resource/Harvard_University	Harvard University
http://dbpedia.org/resource/Lasell_College	Lasell College
http://dbpedia.org/resource/Massachusetts_Institute_of_Technology	Massachusetts Institute of Technology
http://dbpedia.org/resource/Bridgewater_State_University	Bridgewater State University
http://dbpedia.org/resource/Fitchburg_State_University	Fitchburg State University
http://dbpedia.org/resource/Massachusetts_College_of_Liberal_Arts	Massachusetts College of Liberal Arts
http://dbpedia.org/resource/Westfield_State_University	Westfield State University
http://dbpedia.org/resource/Worcester_State_University	Worcester State University
http://dbpedia.org/resource/Mount_Holyoke_College	Mount Holyoke College
http://dbpedia.org/resource/Northeastern_University	Northeastern University
http://dbpedia.org/resource/Regis_College	Regis College
http://dbpedia.org/resource/Simmons_College	Simmons College
http://dbpedia.org/resource/Smith_College	Smith College
http://dbpedia.org/resource/Springfield_College_(Massachusetts)	Springfield College (Massachusetts)
http://dbpedia.org/resource/Stonehill_College	Stonehill College
http://dbpedia.org/resource/Suffolk_University	Suffolk University
http://dbpedia.org/resource/Tufts_University	Tufts University
http://dbpedia.org/resource/University_of_Massachusetts_Boston	University of Massachusetts Boston
http://dbpedia.org/resource/Wellesley_College	Wellesley College
http://dbpedia.org/resource/Western_New_England_University	Western New England University
http://dbpedia.org/resource/Wheelock_College	Wheelock College
http://dbpedia.org/resource/Williams_College	Williams College
http://dbpedia.org/resource/Worcester_Polytechnic_Institute	Worcester Polytechnic Institute
http://dbpedia.org/resource/Capitol_Technology_University	Capitol Technology University
http://dbpedia.org/resource/Bowie_State_University	Bowie State University
http://dbpedia.org/resource/Washington_Adventist_University	Washington Adventist University
http://dbpedia.org/resource/Coppin_State_University	Coppin State University
http://dbpedia.org/resource/Frostburg_State_University	Frostburg State University
http://dbpedia.org/resource/Goucher_College	Goucher College
http://dbpedia.org/resource/Hood_College	Hood College
http://dbpedia.org/resource/Johns_Hopkins_University	Johns Hopkins University
http://dbpedia.org/resource/Loyola_University_Maryland	Loyola University Maryland
http://dbpedia.org/resource/Morgan_State_University	Morgan State University
http://dbpedia.org/resource/Salisbury_University	Salisbury University
http://dbpedia.org/resource/St._John's_College_(Brantford)	St. John's College (Brantford)
http://dbpedia.org/resource/Towson_University	Towson University
http://dbpedia.org/resource/United_States_Naval_Academy	United States Naval Academy
http://dbpedia.org/resource/University_of_Baltimore	University of Baltimore
http://dbpedia.org/resource/University_of_Maryland,_College_Park	University of Maryland, College Park
http://dbpedia.org/resource/Washington_College	Washington College
http://dbpedia.org/resource/McDaniel_College	McDaniel College
http://dbpedia.org/resource/University_of_Maine_at_Presque_Isle	University of Maine at Presque Isle
http://dbpedia.org/resource/Bates_College	Bates College
http://dbpedia.org/resource/Bowdoin_College	Bowdoin College
http://dbpedia.org/resource/Colby_College	Colby College
http://dbpedia.org/resource/University_of_Maine_at_Farmington	University of Maine at Farmington
http://dbpedia.org/resource/University_of_Maine_at_Fort_Kent	University of Maine at Fort Kent
http://dbpedia.org/resource/Husson_University	Husson University
http://dbpedia.org/resource/University_of_New_England_(Australia)	University of New England (Australia)
http://dbpedia.org/resource/Thomas_College	Thomas College
http://dbpedia.org/resource/University_of_Maine	University of Maine
http://dbpedia.org/resource/University_of_Maine_at_Machias	University of Maine at Machias
http://dbpedia.org/resource/Unity_College_Northampton	Unity College Northampton
http://dbpedia.org/resource/Adrian_College	Adrian College
http://dbpedia.org/resource/Albion_College	Albion College
http://dbpedia.org/resource/Alma_College	Alma College
http://dbpedia.org/resource/Aquinas_College,_Perth	Aquinas College, Perth
http://dbpedia.org/resource/Calvin_College	Calvin College
http://dbpedia.org/resource/Central_Michigan_University	Central Michigan University
http://dbpedia.org/resource/Concordia_College_(Moorhead,_Minnesota)	Concordia College (Moorhead, Minnesota)
http://dbpedia.org/resource/Eastern_Michigan_University	Eastern Michigan University
http://dbpedia.org/resource/Ferris_State_University	Ferris State University
http://dbpedia.org/resource/Hope_College	Hope College
http://dbpedia.org/resource/Kalamazoo_College	Kalamazoo College
http://dbpedia.org/resource/Madonna_University	Madonna University
http://dbpedia.org/resource/Michigan_State_University	Michigan State University
http://dbpedia.org/resource/Northern_Michigan_University	Northern Michigan University
http://dbpedia.org/resource/Oakland_University	Oakland University
http://dbpedia.org/resource/Olivet_College	Olivet College
http://dbpedia.org/resource/Spring_Arbor_University	Spring Arbor University
http://dbpedia.org/resource/University_of_Michigan-Dearborn	University of Michigan-Dearborn
http://dbpedia.org/resource/University_of_Michigan-Flint	University of Michigan-Flint
http://dbpedia.org/resource/Wayne_State_University	Wayne State University
http://dbpedia.org/resource/Western_Michigan_University	Western Michigan University
http://dbpedia.org/resource/College_for_Creative_Studies	College for Creative Studies
http://dbpedia.org/resource/University_of_Michigan	University of Michigan
http://dbpedia.org/resource/Augsburg_College	Augsburg College
http://dbpedia.org/resource/Bemidji_State_University	Bemidji State University
http://dbpedia.org/resource/Carleton_College	Carleton College
http://dbpedia.org/resource/College_of_Saint_Benedict_and_Saint_John's_University	College of Saint Benedict and Saint John's University
http://dbpedia.org/resource/St._Catherine_University	St. Catherine University
http://dbpedia.org/resource/The_College_of_St._Scholastica	The College of St. Scholastica
http://dbpedia.org/resource/University_of_St._Thomas_(Minnesota)	University of St. Thomas (Minnesota)
http://dbpedia.org/resource/Gustavus_Adolphus_College	Gustavus Adolphus College
http://dbpedia.org/resource/Hamline_University	Hamline University
http://dbpedia.org/resource/Macalester_College	Macalester College
http://dbpedia.org/resource/Minnesota_State_University,_Mankato	Minnesota State University, Mankato
http://dbpedia.org/resource/Minnesota_State_University_Moorhead	Minnesota State University Moorhead
http://dbpedia.org/resource/Southwest_Minnesota_State_University	Southwest Minnesota State University
http://dbpedia.org/resource/St._Cloud_State_University	St. Cloud State University
http://dbpedia.org/resource/St._John's_University_of_Tanzania	St. John's University of Tanzania
http://dbpedia.org/resource/St._Olaf_College	St. Olaf College
http://dbpedia.org/resource/University_of_Minnesota_Duluth	University of Minnesota Duluth
http://dbpedia.org/resource/University_of_Minnesota_Morris	University of Minnesota Morris
http://dbpedia.org/resource/Winona_State_University	Winona State University
http://dbpedia.org/resource/University_of_Minnesota	University of Minnesota
http://dbpedia.org/resource/Avila_College	Avila College
http://dbpedia.org/resource/Central_Methodist_University	Central Methodist University
http://dbpedia.org/resource/Culver-Stockton_College	Culver-Stockton College
http://dbpedia.org/resource/Drury_University	Drury University
http://dbpedia.org/resource/Lincoln_University_(Pennsylvania)	Lincoln University (Pennsylvania)
http://dbpedia.org/resource/Lindenwood_University	Lindenwood University
http://dbpedia.org/resource/Missouri_Southern_State_University	Missouri Southern State University
http://dbpedia.org/resource/Missouri_Valley_College	Missouri Valley College
