Wikidata_URI	DBpedia15_URI	DBpedia16_URI	label
http://www.wikidata.org/entity/Q11751	http://dbpedia.org/resource/Nagoya	http://dbpedia.org/resource/Nagoya	Nagoya
http://www.wikidata.org/entity/Q4093	http://dbpedia.org/resource/Glasgow	http://dbpedia.org/resource/Glasgow	Glasgow
http://www.wikidata.org/entity/Q38022	http://dbpedia.org/resource/St._Louis	http://dbpedia.org/resource/St._Louis	St. Louis
http://www.wikidata.org/entity/Q16555	http://dbpedia.org/resource/Houston	http://dbpedia.org/resource/Houston	Houston
http://www.wikidata.org/entity/Q273863	http://dbpedia.org/resource/Tsukuba,_Ibaraki	http://dbpedia.org/resource/Tsukuba	Tsukuba
http://www.wikidata.org/entity/Q37320	http://dbpedia.org/resource/Cleveland	http://dbpedia.org/resource/Cleveland	Cleveland
http://www.wikidata.org/entity/Q2256	http://dbpedia.org/resource/Birmingham	http://dbpedia.org/resource/Birmingham	Birmingham
http://www.wikidata.org/entity/Q1492	http://dbpedia.org/resource/Barcelona	http://dbpedia.org/resource/Barcelona	Barcelona
http://www.wikidata.org/entity/Q597	http://dbpedia.org/resource/Lisbon	http://dbpedia.org/resource/Lisbon	Lisbon
http://www.wikidata.org/entity/Q174262	http://dbpedia.org/resource/Saint_Peter_Port	http://dbpedia.org/resource/St._Peter_Port	St. Peter Port
http://www.wikidata.org/entity/Q8652	http://dbpedia.org/resource/Miami	http://dbpedia.org/resource/Miami	Miami
http://www.wikidata.org/entity/Q12439	http://dbpedia.org/resource/Detroit	http://dbpedia.org/resource/Detroit	Detroit
http://www.wikidata.org/entity/Q26410	http://dbpedia.org/resource/Yokkaichi,_Mie	http://dbpedia.org/resource/Yokkaichi	Yokkaichi
http://www.wikidata.org/entity/Q490	http://dbpedia.org/resource/Milan	http://dbpedia.org/resource/Milan	Milan
http://www.wikidata.org/entity/Q7090810	http://dbpedia.org/resource/Omuta	http://dbpedia.org/resource/Omuta	Omuta
http://www.wikidata.org/entity/Q6378236	http://dbpedia.org/resource/Katsuyama	http://dbpedia.org/resource/Katsuyama	Katsuyama
http://www.wikidata.org/entity/Q8646	http://dbpedia.org/resource/Hong_Kong	http://dbpedia.org/resource/Hong_Kong	Hong Kong
http://www.wikidata.org/entity/Q220	http://dbpedia.org/resource/Rome	http://dbpedia.org/resource/Rome	Rome
http://www.wikidata.org/entity/Q1335	http://dbpedia.org/resource/Montevideo	http://dbpedia.org/resource/Montevideo	Montevideo
http://www.wikidata.org/entity/Q1320747	http://dbpedia.org/resource/San_Juan	http://dbpedia.org/resource/San_Juan	San Juan
http://www.wikidata.org/entity/Q1486	http://dbpedia.org/resource/Buenos_Aires	http://dbpedia.org/resource/Buenos_Aires	Buenos Aires
http://www.wikidata.org/entity/Q1781	http://dbpedia.org/resource/Budapest	http://dbpedia.org/resource/Budapest	Budapest
http://www.wikidata.org/entity/Q2079	http://dbpedia.org/resource/Leipzig	http://dbpedia.org/resource/Leipzig	Leipzig
http://www.wikidata.org/entity/Q1085	http://dbpedia.org/resource/Prague	http://dbpedia.org/resource/Prague	Prague
http://www.wikidata.org/entity/Q33935	http://dbpedia.org/resource/Tel_Aviv	http://dbpedia.org/resource/Tel_Aviv	Tel Aviv
http://www.wikidata.org/entity/Q1218	http://dbpedia.org/resource/Jerusalem	http://dbpedia.org/resource/Jerusalem	Jerusalem
http://www.wikidata.org/entity/Q3929	http://dbpedia.org/resource/Port_Louis	http://dbpedia.org/resource/Port_Louis	Port Louis
http://www.wikidata.org/entity/Q1867	http://dbpedia.org/resource/Taipei	http://dbpedia.org/resource/Taipei	Taipei
http://www.wikidata.org/entity/Q5465	http://dbpedia.org/resource/Cape_Town	http://dbpedia.org/resource/Cape_Town	Cape Town
http://www.wikidata.org/entity/Q1865	http://dbpedia.org/resource/Kuala_Lumpur	http://dbpedia.org/resource/Kuala_Lumpur	Kuala Lumpur
http://www.wikidata.org/entity/Q185632	http://dbpedia.org/resource/Limassol	http://dbpedia.org/resource/Limassol	Limassol
http://www.wikidata.org/entity/Q1524	http://dbpedia.org/resource/Athens	http://dbpedia.org/resource/Athens	Athens
http://www.wikidata.org/entity/Q437	http://dbpedia.org/resource/Ljubljana	http://dbpedia.org/resource/Ljubljana	Ljubljana
http://www.wikidata.org/entity/Q2887	http://dbpedia.org/resource/Santiago	http://dbpedia.org/resource/Santiago	Santiago
http://www.wikidata.org/entity/Q270	http://dbpedia.org/resource/Warsaw	http://dbpedia.org/resource/Warsaw	Warsaw
http://www.wikidata.org/entity/Q34647	http://dbpedia.org/resource/Johannesburg	http://dbpedia.org/resource/Johannesburg	Johannesburg
http://www.wikidata.org/entity/Q216	http://dbpedia.org/resource/Vilnius	http://dbpedia.org/resource/Vilnius	Vilnius
http://www.wikidata.org/entity/Q1773	http://dbpedia.org/resource/Riga	http://dbpedia.org/resource/Riga	Riga
http://www.wikidata.org/entity/Q3306	http://dbpedia.org/resource/Panama_City	http://dbpedia.org/resource/Panama_City	Panama City
http://www.wikidata.org/entity/Q8684	http://dbpedia.org/resource/Seoul	http://dbpedia.org/resource/Seoul	Seoul
http://www.wikidata.org/entity/Q406	http://dbpedia.org/resource/Istanbul	http://dbpedia.org/resource/Istanbul	Istanbul
http://www.wikidata.org/entity/Q125434	http://dbpedia.org/resource/Port_Elizabeth	http://dbpedia.org/resource/Port_Elizabeth	Port Elizabeth
http://www.wikidata.org/entity/Q173718	http://dbpedia.org/resource/San_José	http://dbpedia.org/resource/San_Jose	San Jose
http://www.wikidata.org/entity/Q613	http://dbpedia.org/resource/Dubai	http://dbpedia.org/resource/Dubai	Dubai
http://www.wikidata.org/entity/Q130800	http://dbpedia.org/resource/Papeete	http://dbpedia.org/resource/Papeete	Papeete
http://www.wikidata.org/entity/Q3572	http://dbpedia.org/resource/Tunis	http://dbpedia.org/resource/Tunis	Tunis
http://www.wikidata.org/entity/Q81033	http://dbpedia.org/resource/Monterrey	http://dbpedia.org/resource/Monterrey	Monterrey
http://www.wikidata.org/entity/Q1461	http://dbpedia.org/resource/Manila	http://dbpedia.org/resource/Manila	Manila
http://www.wikidata.org/entity/Q1519	http://dbpedia.org/resource/Abu_Dhabi	http://dbpedia.org/resource/Abu_Dhabi	Abu Dhabi
http://www.wikidata.org/entity/Q2844	http://dbpedia.org/resource/Brasília	http://dbpedia.org/resource/Brasilia	Brasilia
http://www.wikidata.org/entity/Q537094	http://dbpedia.org/resource/Victoria	http://dbpedia.org/resource/Victoria	Victoria
http://www.wikidata.org/entity/Q1770	http://dbpedia.org/resource/Tallinn	http://dbpedia.org/resource/Tallinn	Tallinn
http://www.wikidata.org/entity/Q9733	http://dbpedia.org/resource/Nouméa	http://dbpedia.org/resource/Noumea	Noumea
http://www.wikidata.org/entity/Q231318	http://dbpedia.org/resource/Johor_Bahru	http://dbpedia.org/resource/Johor_Baharu	Johor Baharu
http://www.wikidata.org/entity/Q174	http://dbpedia.org/resource/São_Paulo	http://dbpedia.org/resource/Sao_Paulo	Sao Paulo
http://www.wikidata.org/entity/Q19660	http://dbpedia.org/resource/Bucharest	http://dbpedia.org/resource/Bucharest	Bucharest
http://www.wikidata.org/entity/Q2933	http://dbpedia.org/resource/Asunción	http://dbpedia.org/resource/Asuncion	Asuncion
http://www.wikidata.org/entity/Q8678	http://dbpedia.org/resource/Rio_de_Janeiro	http://dbpedia.org/resource/Rio_De_Janeiro	Rio De Janeiro
http://www.wikidata.org/entity/Q1861	http://dbpedia.org/resource/Bangkok	http://dbpedia.org/resource/Bangkok	Bangkok
http://www.wikidata.org/entity/Q2868	http://dbpedia.org/resource/Lima	http://dbpedia.org/resource/Lima	Lima
http://www.wikidata.org/entity/Q34820	http://dbpedia.org/resource/Santo_Domingo	http://dbpedia.org/resource/Santo_Domingo	Santo Domingo
http://www.wikidata.org/entity/Q2900	http://dbpedia.org/resource/Quito	http://dbpedia.org/resource/Quito	Quito
http://www.wikidata.org/entity/Q3921	http://dbpedia.org/resource/Harare	http://dbpedia.org/resource/Harare	Harare
http://www.wikidata.org/entity/Q1780	http://dbpedia.org/resource/Bratislava	http://dbpedia.org/resource/Bratislava	Bratislava
http://www.wikidata.org/entity/Q35381	http://dbpedia.org/resource/Colombo	http://dbpedia.org/resource/Colombo	Colombo
http://www.wikidata.org/entity/Q41278	http://dbpedia.org/resource/Ulsan	http://dbpedia.org/resource/Ulsan	Ulsan
http://www.wikidata.org/entity/Q472	http://dbpedia.org/resource/Sofia	http://dbpedia.org/resource/Sofia	Sofia
http://www.wikidata.org/entity/Q85	http://dbpedia.org/resource/Cairo	http://dbpedia.org/resource/Cairo	Cairo
http://www.wikidata.org/entity/Q1533	http://dbpedia.org/resource/Caracas	http://dbpedia.org/resource/Caracas	Caracas
http://www.wikidata.org/entity/Q43509	http://dbpedia.org/resource/Guayaquil	http://dbpedia.org/resource/Guayaquil	Guayaquil
http://www.wikidata.org/entity/Q7903	http://dbpedia.org/resource/Casablanca	http://dbpedia.org/resource/Casablanca	Casablanca
http://www.wikidata.org/entity/Q3882	http://dbpedia.org/resource/Manama	http://dbpedia.org/resource/Manama	Manama
http://www.wikidata.org/entity/Q1435	http://dbpedia.org/resource/Zagreb	http://dbpedia.org/resource/Zagreb	Zagreb
http://www.wikidata.org/entity/Q2841	http://dbpedia.org/resource/Bogotá	http://dbpedia.org/resource/Bogota	Bogota
http://www.wikidata.org/entity/Q1215730	http://dbpedia.org/resource/Nassau	http://dbpedia.org/resource/Nassau	Nassau
http://www.wikidata.org/entity/Q3805	http://dbpedia.org/resource/Amman	http://dbpedia.org/resource/Amman	Amman
http://www.wikidata.org/entity/Q35178	http://dbpedia.org/resource/Kuwait_City	http://dbpedia.org/resource/Kuwait_City	Kuwait City
http://www.wikidata.org/entity/Q1489	http://dbpedia.org/resource/Mexico_City	http://dbpedia.org/resource/Mexico_City	Mexico City
http://www.wikidata.org/entity/Q919869	http://dbpedia.org/resource/Kingston	http://dbpedia.org/resource/Kingston	Kingston
http://www.wikidata.org/entity/Q3761	http://dbpedia.org/resource/Accra	http://dbpedia.org/resource/Accra	Accra
http://www.wikidata.org/entity/Q40236	http://dbpedia.org/resource/Manaus	http://dbpedia.org/resource/Manaus	Manaus
http://www.wikidata.org/entity/Q1015123	http://dbpedia.org/resource/Rayong	http://dbpedia.org/resource/Rayong	Rayong
http://www.wikidata.org/entity/Q8686	http://dbpedia.org/resource/Shanghai	http://dbpedia.org/resource/Shanghai	Shanghai
http://www.wikidata.org/entity/Q1555	http://dbpedia.org/resource/Guatemala_City	http://dbpedia.org/resource/Guatemala_City	Guatemala City
http://www.wikidata.org/entity/Q188693	http://dbpedia.org/resource/Blantyre	http://dbpedia.org/resource/Blantyre	Blantyre
http://www.wikidata.org/entity/Q1491	http://dbpedia.org/resource/La_Paz	http://dbpedia.org/resource/La_Paz	La Paz
http://www.wikidata.org/entity/Q956	http://dbpedia.org/resource/Beijing	http://dbpedia.org/resource/Beijing	Beijing
http://www.wikidata.org/entity/Q48278	http://dbpedia.org/resource/Medellín	http://dbpedia.org/resource/Medellin	Medellin
http://www.wikidata.org/entity/Q3870	http://dbpedia.org/resource/Nairobi	http://dbpedia.org/resource/Nairobi	Nairobi
http://www.wikidata.org/entity/Q3630	http://dbpedia.org/resource/Jakarta	http://dbpedia.org/resource/Jakarta	Jakarta
http://www.wikidata.org/entity/Q16572	http://dbpedia.org/resource/Guangzhou	http://dbpedia.org/resource/Guangzhou	Guangzhou
http://www.wikidata.org/entity/Q3881	http://dbpedia.org/resource/Lusaka	http://dbpedia.org/resource/Lusaka	Lusaka
http://www.wikidata.org/entity/Q3825	http://dbpedia.org/resource/Libreville	http://dbpedia.org/resource/Libreville	Libreville
http://www.wikidata.org/entity/Q1515	http://dbpedia.org/resource/Abidjan	http://dbpedia.org/resource/Abidjan	Abidjan
http://www.wikidata.org/entity/Q1256245	http://dbpedia.org/resource/Santa_Cruz	http://dbpedia.org/resource/Santa_Cruz	Santa Cruz
http://www.wikidata.org/entity/Q1362	http://dbpedia.org/resource/Islamabad	http://dbpedia.org/resource/Islamabad	Islamabad
http://www.wikidata.org/entity/Q3692	http://dbpedia.org/resource/Riyadh	http://dbpedia.org/resource/Riyadh	Riyadh
http://www.wikidata.org/entity/Q374365	http://dbpedia.org/resource/Jeddah	http://dbpedia.org/resource/Jeddah	Jeddah
http://www.wikidata.org/entity/Q3718	http://dbpedia.org/resource/Dakar	http://dbpedia.org/resource/Dakar	Dakar
http://www.wikidata.org/entity/Q16666	http://dbpedia.org/resource/Nanjing	http://dbpedia.org/resource/Nanjing	Nanjing
http://www.wikidata.org/entity/Q1854	http://dbpedia.org/resource/Ho_Chi_Minh_City	http://dbpedia.org/resource/Ho_Chi_Minh_City	Ho Chi Minh City
http://www.wikidata.org/entity/Q9326	http://dbpedia.org/resource/Vientiane	http://dbpedia.org/resource/Vientiane	Vientiane
http://www.wikidata.org/entity/Q3820	http://dbpedia.org/resource/Beirut	http://dbpedia.org/resource/Beirut	Beirut
http://www.wikidata.org/entity/Q1899	http://dbpedia.org/resource/Kiev	http://dbpedia.org/resource/Kiev	Kiev
http://www.wikidata.org/entity/Q384	http://dbpedia.org/resource/Skopje	http://dbpedia.org/resource/Skopje	Skopje
http://www.wikidata.org/entity/Q656	http://dbpedia.org/resource/Saint_Petersburg	http://dbpedia.org/resource/St._Petersburg	St. Petersburg
http://www.wikidata.org/entity/Q649	http://dbpedia.org/resource/Moscow	http://dbpedia.org/resource/Moscow	Moscow
http://www.wikidata.org/entity/Q11720	http://dbpedia.org/resource/Shenyang	http://dbpedia.org/resource/Shenyang	Shenyang
http://www.wikidata.org/entity/Q1156	http://dbpedia.org/resource/Mumbai	http://dbpedia.org/resource/Mumbai	Mumbai
http://www.wikidata.org/entity/Q11739	http://dbpedia.org/resource/Lahore	http://dbpedia.org/resource/Lahore	Lahore
http://www.wikidata.org/entity/Q8660	http://dbpedia.org/resource/Karachi	http://dbpedia.org/resource/Karachi	Karachi
http://www.wikidata.org/entity/Q3766	http://dbpedia.org/resource/Damascus	http://dbpedia.org/resource/Damascus	Damascus
http://www.wikidata.org/entity/Q3616	http://dbpedia.org/resource/Tehran	http://dbpedia.org/resource/Tehran	Tehran
http://www.wikidata.org/entity/Q3274	http://dbpedia.org/resource/Managua	http://dbpedia.org/resource/Managua	Managua
http://www.wikidata.org/entity/Q1355	http://dbpedia.org/resource/Bangalore	http://dbpedia.org/resource/Bangalore	Bangalore
http://www.wikidata.org/entity/Q977	http://dbpedia.org/resource/Djibouti	http://dbpedia.org/resource/Djibouti	Djibouti
http://www.wikidata.org/entity/Q1858	http://dbpedia.org/resource/Hanoi	http://dbpedia.org/resource/Hanoi	Hanoi
http://www.wikidata.org/entity/Q3110	http://dbpedia.org/resource/San_Salvador	http://dbpedia.org/resource/San_Salvador	San Salvador
http://www.wikidata.org/entity/Q45208	http://dbpedia.org/resource/Jilin	http://dbpedia.org/resource/Jilin	Jilin
http://www.wikidata.org/entity/Q1352	http://dbpedia.org/resource/Chennai	http://dbpedia.org/resource/Madras	Madras
http://www.wikidata.org/entity/Q19689	http://dbpedia.org/resource/Tirana	http://dbpedia.org/resource/Tirana	Tirana
http://www.wikidata.org/entity/Q2280	http://dbpedia.org/resource/Minsk	http://dbpedia.org/resource/Minsk	Minsk
http://www.wikidata.org/entity/Q37995	http://dbpedia.org/resource/Yangon	http://dbpedia.org/resource/Yangon	Yangon
http://www.wikidata.org/entity/Q3808	http://dbpedia.org/resource/Yaoundé	http://dbpedia.org/resource/Yaounde	Yaounde
http://www.wikidata.org/entity/Q43595	http://dbpedia.org/resource/Cotonou	http://dbpedia.org/resource/Cotonou	Cotonou
http://www.wikidata.org/entity/Q883	http://dbpedia.org/resource/Novosibirsk	http://dbpedia.org/resource/Novosibirsk	Novosibirsk
http://www.wikidata.org/entity/Q3579	http://dbpedia.org/resource/Tripoli	http://dbpedia.org/resource/Tripoli	Tripoli
http://www.wikidata.org/entity/Q987	http://dbpedia.org/resource/New_Delhi	http://dbpedia.org/resource/New_Delhi	New Delhi
http://www.wikidata.org/entity/Q900	http://dbpedia.org/resource/Kazan	http://dbpedia.org/resource/Kazan	Kazan
http://www.wikidata.org/entity/Q34261	http://dbpedia.org/resource/Port-au-Prince	http://dbpedia.org/resource/Port_Au_Prince	Port Au Prince
http://www.wikidata.org/entity/Q1354	http://dbpedia.org/resource/Dhaka	http://dbpedia.org/resource/Dacca	Dacca
http://www.wikidata.org/entity/Q3561	http://dbpedia.org/resource/Algiers	http://dbpedia.org/resource/Algiers	Algiers
http://www.wikidata.org/entity/Q132830	http://dbpedia.org/resource/Douala	http://dbpedia.org/resource/Douala	Douala
http://www.wikidata.org/entity/Q35493	http://dbpedia.org/resource/Almaty	http://dbpedia.org/resource/Almaty	Almaty
http://www.wikidata.org/entity/Q1563	http://dbpedia.org/resource/Havana	http://dbpedia.org/resource/Havana	Havana
http://www.wikidata.org/entity/Q11194	http://dbpedia.org/resource/Sarajevo	http://dbpedia.org/resource/Sarajevo	Sarajevo
http://www.wikidata.org/entity/Q9248	http://dbpedia.org/resource/Baku	http://dbpedia.org/resource/Baku	Baku
http://www.wikidata.org/entity/Q269	http://dbpedia.org/resource/Tashkent	http://dbpedia.org/resource/Tashkent	Tashkent
http://www.wikidata.org/entity/Q1960	http://dbpedia.org/resource/Dar_es_Salaam	http://dbpedia.org/resource/Dar_Es_Salaam	Dar Es Salaam
http://www.wikidata.org/entity/Q13195078	http://dbpedia.org/resource/Lome	http://dbpedia.org/resource/Lome	Lome
http://www.wikidata.org/entity/Q3889	http://dbpedia.org/resource/Maputo	http://dbpedia.org/resource/Maputo	Maputo
http://www.wikidata.org/entity/Q3915	http://dbpedia.org/resource/Antananarivo	http://dbpedia.org/resource/Antananarivo	Antananarivo
http://www.wikidata.org/entity/Q3733	http://dbpedia.org/resource/Conakry	http://dbpedia.org/resource/Conakry	Conakry
http://www.wikidata.org/entity/Q8673	http://dbpedia.org/resource/Lagos	http://dbpedia.org/resource/Lagos	Lagos
http://www.wikidata.org/entity/Q3659	http://dbpedia.org/resource/N'Djamena	http://dbpedia.org/resource/Ndjamena	Ndjamena
http://www.wikidata.org/entity/Q1363405	http://dbpedia.org/resource/Sanaa	http://dbpedia.org/resource/Sanaa	Sanaa
http://www.wikidata.org/entity/Q3688	http://dbpedia.org/resource/Nouakchott	http://dbpedia.org/resource/Nouakchott	Nouakchott
http://www.wikidata.org/entity/Q217432	http://dbpedia.org/resource/Port_Harcourt	http://dbpedia.org/resource/Port_Harcourt	Port Harcourt
http://www.wikidata.org/entity/Q3711	http://dbpedia.org/resource/Belgrade	http://dbpedia.org/resource/Belgrade	Belgrade
http://www.wikidata.org/entity/Q3674	http://dbpedia.org/resource/Niamey	http://dbpedia.org/resource/Niamey	Niamey
http://www.wikidata.org/entity/Q3703	http://dbpedia.org/resource/Bamako	http://dbpedia.org/resource/Bamako	Bamako
http://www.wikidata.org/entity/Q3838	http://dbpedia.org/resource/Kinshasa	http://dbpedia.org/resource/Kinshasa	Kinshasa
http://www.wikidata.org/entity/Q3777	http://dbpedia.org/resource/Ouagadougou	http://dbpedia.org/resource/Ouagadougou	Ouagadougou
http://www.wikidata.org/entity/Q3897	http://dbpedia.org/resource/Luanda	http://dbpedia.org/resource/Luanda	Luanda
http://www.wikidata.org/entity/Q3832	http://dbpedia.org/resource/Bangui	http://dbpedia.org/resource/Bangui	Bangui
http://www.wikidata.org/entity/Q1530	http://dbpedia.org/resource/Baghdad	http://dbpedia.org/resource/Baghdad	Baghdad
http://www.wikidata.org/entity/Q1963	http://dbpedia.org/resource/Khartoum	http://dbpedia.org/resource/Khartoum	Khartoum
http://www.wikidata.org/entity/Q223920	http://dbpedia.org/resource/Pointe-Noire	http://dbpedia.org/resource/Pointe_Noire	Pointe Noire
http://www.wikidata.org/entity/Q3844	http://dbpedia.org/resource/Brazzaville	http://dbpedia.org/resource/Brazzaville	Brazzaville
