DBpedia16_URI	label
http://dbpedia.org/resource/Somalia	Somalia
http://dbpedia.org/resource/Dhaka	Dhaka
http://dbpedia.org/resource/Riga	Riga
http://dbpedia.org/resource/Berlin	Berlin
http://dbpedia.org/resource/Moscow	Moscow
http://dbpedia.org/resource/Nicosia	Nicosia
http://dbpedia.org/resource/Kyrgyzstan	Kyrgyzstan
http://dbpedia.org/resource/Gabon	Gabon
http://dbpedia.org/resource/Spain	Spain
http://dbpedia.org/resource/Croatia	Croatia
http://dbpedia.org/resource/Gaborone	Gaborone
http://dbpedia.org/resource/Latvia	Latvia
http://dbpedia.org/resource/Syria	Syria
http://dbpedia.org/resource/Kathmandu	Kathmandu
http://dbpedia.org/resource/Denmark	Denmark
http://dbpedia.org/resource/Dakar	Dakar
http://dbpedia.org/resource/Liechtenstein	Liechtenstein
http://dbpedia.org/resource/Hanoi	Hanoi
http://dbpedia.org/resource/Taipei	Taipei
http://dbpedia.org/resource/Minsk	Minsk
http://dbpedia.org/resource/Oman	Oman
http://dbpedia.org/resource/Vaduz	Vaduz
http://dbpedia.org/resource/Moldova	Moldova
http://dbpedia.org/resource/Athens	Athens
http://dbpedia.org/resource/Baku	Baku
http://dbpedia.org/resource/Accra	Accra
http://dbpedia.org/resource/Mali	Mali
http://dbpedia.org/resource/Astana	Astana
http://dbpedia.org/resource/Qatar	Qatar
http://dbpedia.org/resource/Canada	Canada
http://dbpedia.org/resource/Bangkok	Bangkok
http://dbpedia.org/resource/Bamako	Bamako
http://dbpedia.org/resource/Georgetown,_Guyana	Georgetown, Guyana
http://dbpedia.org/resource/Quito	Quito
http://dbpedia.org/resource/Cairo	Cairo
http://dbpedia.org/resource/Lithuania	Lithuania
http://dbpedia.org/resource/Jamaica	Jamaica
http://dbpedia.org/resource/Tirana	Tirana
http://dbpedia.org/resource/Libreville	Libreville
http://dbpedia.org/resource/Bratislava	Bratislava
http://dbpedia.org/resource/Ghana	Ghana
http://dbpedia.org/resource/Nigeria	Nigeria
http://dbpedia.org/resource/Dublin	Dublin
http://dbpedia.org/resource/Stockholm	Stockholm
http://dbpedia.org/resource/Norway	Norway
http://dbpedia.org/resource/Italy	Italy
http://dbpedia.org/resource/Canberra	Canberra
http://dbpedia.org/resource/Algiers	Algiers
http://dbpedia.org/resource/Brussels	Brussels
http://dbpedia.org/resource/Jakarta	Jakarta
http://dbpedia.org/resource/Nepal	Nepal
http://dbpedia.org/resource/Madagascar	Madagascar
http://dbpedia.org/resource/Bulgaria	Bulgaria
http://dbpedia.org/resource/Nicaragua	Nicaragua
http://dbpedia.org/resource/Vientiane	Vientiane
